feature,mean_abs_shap
Degrader_1384_minus_Stable_1252,0.3232298
Gene_GABRA4,0.32250732
Gene_RP11-365O16.3,0.32111874
Gene_HBA1,0.3205538
Degrader_433_minus_Stable_1282,0.3199816
Degrader_440_minus_Stable_1260,0.31945124
Age,0.31591368
Gene_CYP4F11,0.31574696
Degrader_884_minus_Stable_626,0.31566516
Gene_TTTY14,0.3150077
Degrader_1231_minus_Stable_287,0.31355265
Degrader_433_minus_Stable_1238,0.31214663
Degrader_365_minus_Stable_439,0.311122
Degrader_817_minus_Stable_553,0.31060812
Gene_MTND1P23,0.310584
Gene_HMGB3P7,0.3099387
Degrader_675_minus_Stable_430,0.30912894
Degrader_155_minus_Stable_89,0.30760583
Degrader_736_minus_Stable_553,0.3049747
Degrader_448_minus_Stable_553,0.30471873
Gene_SFTPA1,0.30465052
Degrader_1062_minus_Stable_51,0.30276373
Gene_EIF1AY,0.3006468
Gene_RP11-109L13.1,0.29743275
Gene_LINC01310,0.29738194
Degrader_588_minus_Stable_484,0.29621008
Gene_AKR1B10,0.29476923
Degrader_1202_minus_Stable_484,0.29401073
Gene_RP1-140J1.1,0.2935369
Degrader_365_minus_Stable_856,0.29309946
Degrader_443_minus_Stable_1065,0.29223543
Degrader_1062_minus_Stable_1083,0.29147375
Gene_RP11-475A13.1,0.29097575
Gene_CNGA3,0.29061362
Gene_CSF3,0.2902746
Degrader_454_minus_Stable_145,0.28993654
Gene_ABCA13,0.2863094
Gene_CYP4F24P,0.28510866
Degrader_1173_minus_Stable_553,0.28458515
Gene_IGLV3-19,0.2843427
Degrader_995_minus_Stable_386,0.28370607
Degrader_736_minus_Stable_287,0.2829406
Degrader_950_minus_Stable_256,0.28119066
Gene_TIFAB,0.28011253
Gene_CYP1A2,0.27986702
Gene_CGA,0.27966267
Degrader_723_minus_Stable_430,0.2794845
Degrader_810_minus_Stable_1260,0.2790926
Gene_bP-2171C21.6,0.27763325
Degrader_365_minus_Stable_51,0.2768625
Gene_PSORS1C3,0.27598685
Degrader_311_minus_Stable_1252,0.2753131
Gene_RP11-613D13.8,0.2733138
Degrader_1277_minus_Stable_1065,0.27277803
Gene_RP11-39H3.2,0.27274567
Gene_LINC00371,0.2723393
Gene_TRIM15,0.2721956
Degrader_1295_minus_Stable_386,0.27161673
Degrader_123_minus_Stable_323,0.27127457
Gene_SOHLH1,0.27096337
Gene_TUSC8,0.269594
Degrader_1004_minus_Stable_702,0.26944122
Degrader_1056_minus_Stable_406,0.2692231
Gene_KRT82,0.26869974
Degrader_1056_minus_Stable_553,0.26829475
Gene_CYP4F29P,0.2676947
Degrader_918_minus_Stable_256,0.26592842
Degrader_510_minus_Stable_553,0.26467675
Degrader_440_minus_Stable_1282,0.26464248
Degrader_755_minus_Stable_1252,0.26458865
Gene_FRG1JP,0.2632466
Gene_IGLV3-25,0.2623735
Degrader_675_minus_Stable_1083,0.26010045
Gene_ATP12A,0.26002726
Gene_KRTAP11-1,0.25835556
Degrader_767_minus_Stable_1282,0.2579247
Gene_P2RX2,0.25710654
Degrader_454_minus_Stable_287,0.25622356
Gene_MKRN7P,0.255903
Degrader_918_minus_Stable_1282,0.25524545
Degrader_759_minus_Stable_439,0.25365698
Gene_PGC,0.25160873
Degrader_420_minus_Stable_287,0.25157872
Gene_KIAA0087,0.25109354
Degrader_433_minus_Stable_169,0.2509878
Degrader_488_minus_Stable_1083,0.250742
Degrader_918_minus_Stable_958,0.2506978
Gene_RP11-462G22.2,0.25013235
Degrader_1090_minus_Stable_407,0.2500855
Degrader_736_minus_Stable_958,0.24993092
Degrader_1382_minus_Stable_145,0.24959236
Gene_PNPLA5,0.24805538
Degrader_443_minus_Stable_796,0.24765688
Gene_MUC7,0.24717396
Gene_LILRA5,0.24665938
Degrader_365_minus_Stable_1238,0.245747
Gene_RP11-293B20.2,0.24493776
Degrader_772_minus_Stable_1252,0.24488375
Degrader_736_minus_Stable_666,0.24482773
Degrader_536_minus_Stable_1238,0.24478883
Degrader_217_minus_Stable_1282,0.24455796
Gene_RP11-632C17__A.1,0.24447912
Gene_FDCSP,0.24352258
Degrader_493_minus_Stable_51,0.24313791
Degrader_488_minus_Stable_169,0.2429501
Degrader_68_minus_Stable_169,0.24207208
Gene_RPL13P12,0.24156426
Degrader_68_minus_Stable_484,0.24146546
Gene_AC005532.5,0.24049425
Degrader_1390_minus_Stable_1083,0.2403645
Degrader_420_minus_Stable_1083,0.23896964
Gene_PGA5,0.23889317
