feature,mean_abs_shap
Degrader_1316_minus_Stable_280,0.14355077
Gene_ADH4,0.14354147
Degrader_573_minus_Stable_1307,0.14309977
Gene_CLCN1,0.14302823
Degrader_1154_minus_Stable_476,0.1429818
Degrader_1087_minus_Stable_1356,0.14287455
Degrader_1454_minus_Stable_1373,0.14281254
Gene_LINC00629,0.14267856
Gene_ALKAL2,0.14267549
Degrader_403_minus_Stable_1262,0.14257017
Degrader_57_minus_Stable_119,0.14251344
Degrader_546_minus_Stable_1137,0.14230864
Degrader_125_minus_Stable_658,0.14229567
Degrader_605_minus_Stable_101,0.14227423
Gene_RAB7B,0.14203277
Degrader_289_minus_Stable_408,0.14136578
Gene_AQP4,0.14119822
Degrader_1416_minus_Stable_1246,0.14099763
Degrader_12_minus_Stable_1373,0.14093538
Degrader_589_minus_Stable_814,0.14084813
Gene_SLC38A4,0.14079958
Degrader_1132_minus_Stable_476,0.14075606
Gene_LTK,0.14031751
Degrader_57_minus_Stable_55,0.14019407
Degrader_15_minus_Stable_476,0.13975205
Gene_OLIG1,0.13967739
Gene_RP4-564F22.6,0.13960522
Degrader_676_minus_Stable_483,0.13955578
Degrader_802_minus_Stable_814,0.1394893
Gene_RP4-737E23.2,0.1393951
Degrader_1088_minus_Stable_1475,0.13917536
Degrader_573_minus_Stable_256,0.1391741
Gene_RP13-15M17.1,0.13900688
Degrader_1097_minus_Stable_1065,0.13882005
Gene_MYH7B,0.13862298
Degrader_644_minus_Stable_119,0.13841704
Gene_SNORD3B-1,0.13827857
Gene_PNLIP,0.13823104
Gene_RP11-434D9.1,0.13817851
Gene_ALX4,0.13817596
Degrader_625_minus_Stable_476,0.13807134
Gene_TMSB4Y,0.1380134
Gene_IGFN1,0.1380024
Gene_RP11-473L15.3,0.13798186
Gene_SAA2,0.13786547
Gene_HMGCS2,0.13784374
Degrader_125_minus_Stable_1307,0.13767181
Degrader_864_minus_Stable_1137,0.13766406
Gene_CTC-379B2.4,0.13717732
Degrader_1304_minus_Stable_240,0.13613157
Gene_ARHGAP36,0.13595133
Gene_LINC01854,0.13566145
Degrader_1097_minus_Stable_1246,0.13547143
Degrader_447_minus_Stable_240,0.13546166
Gene_AC106706.1,0.13537644
Gene_NEU4,0.13534014
Gene_NEFL,0.13521579
Gene_FAM157C,0.13499653
Degrader_444_minus_Stable_213,0.13456209
Gene_OR7E29P,0.13408852
Gene_PENK,0.133976
Gene_RP11-373D23.2,0.1339679
Gene_GPR37,0.13392451
Degrader_1418_minus_Stable_280,0.13381219
Gene_SSXP10,0.13357748
Gene_GPX1P1,0.13353221
Degrader_1418_minus_Stable_1373,0.13350333
Gene_WFDC21P,0.13348143
Gene_CLEC12A,0.13325423
Gene_FAM26D,0.1327192
Degrader_379_minus_Stable_1356,0.13257085
Degrader_77_minus_Stable_55,0.13248998
Gene_CYP19A1,0.1324035
Gene_COL19A1,0.13222377
Degrader_554_minus_Stable_359,0.1322123
Gene_LINC00598,0.13210516
Degrader_51_minus_Stable_548,0.13199036
Degrader_379_minus_Stable_658,0.13195728
Gene_KCNJ16,0.13195415
Gene_COL20A1,0.13183296
Gene_CYTL1,0.13177034
Gene_KB-1732A1.1,0.13176954
Gene_ADGRV1,0.13165498
Degrader_1286_minus_Stable_1137,0.13163145
Degrader_209_minus_Stable_1373,0.13126883
Degrader_858_minus_Stable_658,0.13114394
Degrader_385_minus_Stable_220,0.13112687
Gene_SPINK1,0.13043144
Degrader_743_minus_Stable_729,0.13024488
Degrader_864_minus_Stable_1491,0.13023697
Degrader_602_minus_Stable_240,0.13013452
Gene_ITPKA,0.1300802
Gene_LIPF,0.12981865
Degrader_379_minus_Stable_1065,0.12978223
Degrader_15_minus_Stable_483,0.1293703
Degrader_265_minus_Stable_483,0.12932125
Degrader_15_minus_Stable_1246,0.12926707
Degrader_1132_minus_Stable_729,0.12920834
Degrader_444_minus_Stable_359,0.12919351
Degrader_1454_minus_Stable_814,0.12917343
Gene_RP11-284J1.1,0.12912355
Gene_COX20P1,0.1290427
Gene_G0S2,0.12888224
Degrader_1286_minus_Stable_1475,0.12871431
Degrader_573_minus_Stable_1262,0.12860414
Degrader_209_minus_Stable_220,0.12846375
Degrader_1087_minus_Stable_483,0.1283449
Gene_SFTPA2,0.12816797
Gene_CALML5,0.12806496
Gene_ANGPT4,0.12801209
Degrader_348_minus_Stable_1475,0.1275296
Degrader_1096_minus_Stable_119,0.1272135
Gene_ANGPTL7,0.12717408
Gene_GSTM1,0.12699652
Gene_RP11-464C19.3,0.12695882
Gene_ARG2,0.12688717
Degrader_676_minus_Stable_280,0.12634745
Degrader_209_minus_Stable_1475,0.12619416
Degrader_482_minus_Stable_1246,0.12602495
Gene_IDO1,0.12593736
Degrader_1097_minus_Stable_280,0.1254592
Degrader_93_minus_Stable_119,0.12531891
Degrader_573_minus_Stable_359,0.1253034
Gene_SLC7A8,0.1250662
Degrader_701_minus_Stable_1065,0.124904625
Degrader_640_minus_Stable_1475,0.12484098
Degrader_855_minus_Stable_1065,0.12475784
Degrader_289_minus_Stable_240,0.12475265
Gene_KRT6A,0.12468983
Degrader_434_minus_Stable_729,0.12449767
Degrader_1316_minus_Stable_408,0.124429345
Gene_AF131216.5,0.12428704
Gene_IL1RL1,0.123965
Gene_HELLPAR,0.123923875
Degrader_176_minus_Stable_1283,0.12389172
Gene_C2orf71,0.12383779
Gene_RP11-873E20.1,0.12381151
Degrader_1154_minus_Stable_1475,0.12366481
Gene_VMO1,0.123644
Degrader_289_minus_Stable_548,0.12337355
Degrader_176_minus_Stable_1246,0.12336212
Gene_SCNN1B,0.12335621
Gene_TSIX,0.12333725
Degrader_926_minus_Stable_1246,0.12321923
Gene_CTD-2303H24.2,0.123092
Gene_BARX2,0.123060055
Degrader_385_minus_Stable_240,0.12302608
Degrader_51_minus_Stable_1137,0.122960195
Gene_LINC01886,0.12289714
Degrader_12_minus_Stable_213,0.12247945
Gene_ACTN3,0.122395486
Degrader_403_minus_Stable_280,0.12235035
Gene_FZD10,0.122237734
Gene_GREM2,0.1219318
Degrader_663_minus_Stable_1137,0.12183331
Degrader_1132_minus_Stable_548,0.121756494
Gene_COL11A1,0.12164055
Gene_RIIAD1,0.12142913
Degrader_352_minus_Stable_1475,0.12131808
Degrader_1097_minus_Stable_1362,0.1212564
Gene_RP11-739N10.1,0.12098543
Degrader_385_minus_Stable_1373,0.12091592
Gene_CD163,0.120882384
Gene_LUCAT1,0.12079427
Degrader_858_minus_Stable_729,0.1207616
Degrader_308_minus_Stable_476,0.12070675
Degrader_1286_minus_Stable_1262,0.12067979
Gene_SLC6A10P,0.12046445
Gene_HNRNPA1P38,0.1204198
Degrader_967_minus_Stable_27,0.12034389
Gene_DSG1,0.12026414
Gene_GDF15,0.12025542
Gene_PIGR,0.120221175
Degrader_482_minus_Stable_1362,0.12018486
Gene_CUX2,0.12013698
Gene_CH17-262O2.1,0.120003216
Gene_SLC47A2,0.11996202
Gene_TACR1,0.11987354
Gene_CYP8B1,0.119832434
Degrader_1096_minus_Stable_101,0.119503476
Degrader_265_minus_Stable_1356,0.11927591
Degrader_625_minus_Stable_1373,0.11907352
Degrader_15_minus_Stable_1362,0.11898524
Gene_ABCB5,0.11889295
Degrader_265_minus_Stable_1307,0.11888248
Gene_MYL4,0.11857874
Degrader_1154_minus_Stable_1373,0.11806497
Degrader_741_minus_Stable_408,0.117949694
Gene_FLJ30679,0.11786408
Degrader_741_minus_Stable_1373,0.11755641
Degrader_741_minus_Stable_483,0.11747614
Gene_C1orf168,0.117336296
Degrader_863_minus_Stable_119,0.11710186
Gene_CISH,0.11705683
Degrader_863_minus_Stable_408,0.11701931
Gene_ITLN1,0.116864845
Degrader_864_minus_Stable_1246,0.11681751
Degrader_573_minus_Stable_814,0.116767436
Degrader_1353_minus_Stable_1362,0.11657984
Gene_RHOXF1-AS1,0.11608665
Gene_DUXAP8,0.11606225
Degrader_64_minus_Stable_1262,0.11582417
Degrader_1048_minus_Stable_766,0.1155787
RIN_squared,0.11554521
Gene_IGLC2,0.11521339
Degrader_1292_minus_Stable_256,0.11519781
Gene_ARPP21-AS1,0.11519127
Degrader_589_minus_Stable_1356,0.11518287
Degrader_855_minus_Stable_359,0.115161106
Gene_SDS,0.11514756
Degrader_12_minus_Stable_658,0.11498497
Degrader_64_minus_Stable_658,0.11493213
Degrader_348_minus_Stable_256,0.114912644
Gene_LIPJ,0.11477139
Gene_RP3-523K23.2,0.11468066
Degrader_1048_minus_Stable_1307,0.11466671
Gene_C8G,0.11462359
Gene_RP11-65J3.3,0.1146163
Degrader_967_minus_Stable_1356,0.11454734
Degrader_422_minus_Stable_240,0.114546895
Degrader_447_minus_Stable_55,0.11449669
Degrader_1416_minus_Stable_1307,0.11446984
Degrader_554_minus_Stable_256,0.11439482
Degrader_1132_minus_Stable_1356,0.11405599
Degrader_863_minus_Stable_1356,0.11396381
Degrader_701_minus_Stable_814,0.11393325
Degrader_1239_minus_Stable_1307,0.11387959
Degrader_1418_minus_Stable_548,0.11377633
Degrader_57_minus_Stable_1065,0.11355724
Gene_ADGRF2,0.11349919
Gene_LINC00330,0.11322606
Gene_CTD-2210P24.1,0.11308327
Degrader_676_minus_Stable_476,0.11282027
Degrader_701_minus_Stable_240,0.11278473
Gene_GPS2P1,0.11268434
Degrader_573_minus_Stable_213,0.11243085
Gene_OR7E93P,0.112256385
Gene_ZNF556,0.11220076
Degrader_125_minus_Stable_27,0.112172514
Gene_CHAC1,0.11210822
Gene_ST8SIA2,0.11204475
Degrader_15_minus_Stable_1307,0.111905076
Gene_IGHD,0.11141589
Gene_CYP4F24P,0.11129683
Degrader_1416_minus_Stable_256,0.11112139
Gene_DNAH11,0.11107968
Degrader_1416_minus_Stable_1362,0.111050494
Degrader_1097_minus_Stable_658,0.11101596
Degrader_546_minus_Stable_55,0.11074557
Gene_DLEU2L,0.11050794
Gene_RP11-352E6.2,0.11031418
Gene_CBLN4,0.11011697
Degrader_676_minus_Stable_1373,0.109760866
Gene_SCUBE1,0.10946738
Degrader_1344_minus_Stable_814,0.10918575
Degrader_1088_minus_Stable_1137,0.10917315
Degrader_802_minus_Stable_1491,0.1090268
Gene_RP11-255P5.3,0.10894719
Degrader_1096_minus_Stable_213,0.10884728
Gene_IL24,0.10875233
Degrader_1286_minus_Stable_27,0.108712435
Gene_RP11-356C4.5,0.10867637
Degrader_289_minus_Stable_280,0.10858682
Degrader_663_minus_Stable_658,0.10852899
Gene_RP11-65J21.4,0.10844813
Degrader_863_minus_Stable_219,0.1083785
Degrader_863_minus_Stable_101,0.108207025
Gene_LINC02119,0.10812549
Degrader_434_minus_Stable_408,0.108124815
Degrader_12_minus_Stable_220,0.10807639
Degrader_403_minus_Stable_1246,0.10784141
Degrader_605_minus_Stable_213,0.10774743
Gene_RN7SL431P,0.107730724
Degrader_1416_minus_Stable_219,0.10764679
Gene_LINC01979,0.10758678
Degrader_967_minus_Stable_548,0.10755238
Degrader_605_minus_Stable_1362,0.10744083
Degrader_1087_minus_Stable_1475,0.10735238
Degrader_1132_minus_Stable_280,0.107289836
Degrader_554_minus_Stable_476,0.10705233
Gene_MYL10,0.107013
Gene_TECRL,0.10697082
Gene_PFKFB3,0.10687322
Gene_THRSP,0.10679902
Degrader_348_minus_Stable_240,0.10667918
Degrader_855_minus_Stable_766,0.10667317
Degrader_434_minus_Stable_220,0.106443405
Degrader_1239_minus_Stable_408,0.10642372
Degrader_999_minus_Stable_240,0.10639681
Degrader_125_minus_Stable_814,0.106365256
Gene_CA1,0.10633485
Gene_RP11-386M24.3,0.10616469
Degrader_926_minus_Stable_359,0.10612007
Degrader_1097_minus_Stable_1137,0.10607567
Degrader_640_minus_Stable_1246,0.106073156
Degrader_1239_minus_Stable_1246,0.106070794
Degrader_57_minus_Stable_548,0.10604151
Gene_RFX8,0.105908535
Gene_KB-1836B5.4,0.10576897
Degrader_379_minus_Stable_1246,0.10573359
Gene_ROCK1P1,0.10570664
Degrader_1132_minus_Stable_55,0.10566539
Degrader_864_minus_Stable_27,0.10535195
Degrader_1132_minus_Stable_101,0.10526193
Gene_AC145676.2,0.10519264
Degrader_1028_minus_Stable_1246,0.105148286
Degrader_602_minus_Stable_1307,0.10500137
Gene_EIF3KP1,0.10490272
Degrader_644_minus_Stable_548,0.10472037
Degrader_93_minus_Stable_1491,0.10466922
Degrader_403_minus_Stable_548,0.104463026
Gene_CDH20,0.104386285
Degrader_602_minus_Stable_256,0.10435116
Degrader_1292_minus_Stable_766,0.10428253
Degrader_57_minus_Stable_101,0.104089074
Degrader_1353_minus_Stable_1246,0.103948526
Degrader_663_minus_Stable_256,0.10391048
Gene_SUSD4,0.10380091
Gene_RPL13P12,0.10376244
Degrader_1028_minus_Stable_119,0.103680305
Degrader_676_minus_Stable_219,0.10367267
Gene_AZU1,0.103467695
Degrader_858_minus_Stable_359,0.1034144
Gene_DRP2,0.10319491
Degrader_802_minus_Stable_1362,0.10316377
Degrader_602_minus_Stable_1356,0.10295029
Gene_CCDC63,0.10292779
Degrader_802_minus_Stable_101,0.10268188
Gene_SHOX,0.102622174
Gene_AC003090.1,0.10247772
Gene_CLDN1,0.10237916
Gene_LGALS12,0.102373175
Degrader_605_minus_Stable_256,0.10235433
Degrader_1416_minus_Stable_814,0.10235359
Degrader_444_minus_Stable_1475,0.10221276
Degrader_1416_minus_Stable_1262,0.10206958
Gene_AQP7P2,0.101875246
Gene_CHRNG,0.10152122
Gene_LINC00648,0.10149073
Gene_KLF4P1,0.10137403
Gene_CAPN11,0.10124004
Degrader_981_minus_Stable_220,0.10110677
Degrader_1292_minus_Stable_1283,0.10110138
Degrader_864_minus_Stable_256,0.10100614
Gene_IL1R2,0.10068931
Degrader_1154_minus_Stable_220,0.10053259
Gene_LGI1,0.10046465
Degrader_1292_minus_Stable_548,0.10040269
Gene_NIPAL4,0.10034095
Degrader_546_minus_Stable_548,0.100271374
Gene_CYP3A4,0.10026224
Gene_SAA1,0.10018597
Gene_RP1-257C22.2,0.100147285
Degrader_743_minus_Stable_55,0.099699214
Gene_RP11-400K9.4,0.09966724
Degrader_447_minus_Stable_1246,0.09951206
Degrader_644_minus_Stable_1065,0.099508785
Gene_SFRP5,0.09947394
Degrader_209_minus_Stable_280,0.09939572
Degrader_1416_minus_Stable_766,0.09938091
Degrader_855_minus_Stable_1246,0.0993768
Gene_AC010980.2,0.09924796
Gene_HBB,0.099236846
Gene_RTP2,0.099212594
Degrader_589_minus_Stable_1373,0.099146344
Degrader_863_minus_Stable_359,0.09912311
Gene_ADAMTS18,0.098999515
Degrader_482_minus_Stable_1262,0.098901205
Degrader_589_minus_Stable_1307,0.0987672
Gene_GAS2L2,0.09825871
Gene_CCDC144A,0.09823757
Degrader_34_minus_Stable_1475,0.09787911
Degrader_554_minus_Stable_55,0.097802676
Gene_PSPHP1,0.09747409
Gene_ASB15,0.097449385
Gene_RGMB-AS1,0.097444355
Gene_RP11-57A19.2,0.09736103
Degrader_863_minus_Stable_1262,0.0973364
Gene_PRM2,0.097335525
Degrader_64_minus_Stable_359,0.09717738
Degrader_51_minus_Stable_1307,0.09714173
Degrader_1239_minus_Stable_1373,0.0970323
Gene_PI16,0.09695587
RIN_x_Autolysis,0.09685243
Degrader_635_minus_Stable_1246,0.09675291
Degrader_110_minus_Stable_1262,0.096648075
Degrader_676_minus_Stable_729,0.09632145
Degrader_663_minus_Stable_408,0.09616943
Gene_IL6R,0.09579505
Gene_DCD,0.095773615
Degrader_926_minus_Stable_219,0.09573901
Degrader_864_minus_Stable_1065,0.09573128
Degrader_434_minus_Stable_1362,0.09555135
Degrader_1418_minus_Stable_1356,0.09539118
Degrader_64_minus_Stable_240,0.09519279
Degrader_741_minus_Stable_1307,0.09488484
Degrader_1097_minus_Stable_1356,0.09480811
Degrader_15_minus_Stable_766,0.09472678
Degrader_93_minus_Stable_548,0.09461773
Degrader_934_minus_Stable_1137,0.094592646
Degrader_1096_minus_Stable_1362,0.09452251
Degrader_644_minus_Stable_1262,0.09423916
Degrader_77_minus_Stable_408,0.094156496
Degrader_125_minus_Stable_219,0.09414434
Gene_MUC20P1,0.09412437
Gene_LINC01916,0.094098724
Degrader_1286_minus_Stable_359,0.09409793
Gene_RP11-343H5.4,0.09404232
Gene_RP11-168O16.1,0.0938105
Degrader_289_minus_Stable_483,0.09376273
Degrader_110_minus_Stable_476,0.09374207
Degrader_625_minus_Stable_408,0.09355102
Degrader_663_minus_Stable_1475,0.09343682
Degrader_589_minus_Stable_1246,0.09334966
Degrader_625_minus_Stable_1246,0.09330302
Gene_DNAJC5B,0.09316079
Degrader_701_minus_Stable_280,0.092989005
Gene_SLC6A20,0.09297367
Gene_FKBP5,0.09294668
Gene_AGMAT,0.092927426
Gene_APOA4,0.0928499
Degrader_348_minus_Stable_1262,0.09263732
Degrader_802_minus_Stable_1356,0.09259586
Gene_TCF24,0.09244171
Degrader_434_minus_Stable_658,0.09242798
Degrader_289_minus_Stable_1262,0.09227657
Gene_NMRK2,0.09212396
Degrader_1048_minus_Stable_548,0.09208011
Gene_AC114730.3,0.09193353
Degrader_802_minus_Stable_766,0.09179211
Degrader_1096_minus_Stable_766,0.09172839
Degrader_308_minus_Stable_1137,0.09169995
Age,0.091669135
Gene_STARD4-AS1,0.09150178
Degrader_635_minus_Stable_213,0.09140277
Gene_KRT81,0.09111881
Gene_SERPINB9P1,0.091081165
Gene_SPIB,0.0909704
Degrader_1316_minus_Stable_1262,0.09096745
Degrader_93_minus_Stable_766,0.09096656
Degrader_648_minus_Stable_240,0.090924606
Degrader_447_minus_Stable_27,0.09075197
Degrader_1132_minus_Stable_359,0.09069001
Gene_AC007750.5,0.09061212
Degrader_743_minus_Stable_1065,0.090593874
Degrader_325_minus_Stable_219,0.09058512
Gene_PPP1R3C,0.09044424
Degrader_546_minus_Stable_240,0.09033846
Degrader_308_minus_Stable_1491,0.09033571
Degrader_554_minus_Stable_1362,0.09020688
Gene_HAS1,0.09017427
Gene_C12orf75,0.09015581
Degrader_644_minus_Stable_1475,0.09015366
Gene_AC092159.2,0.0901482
Gene_TFCP2L1,0.09007608
Degrader_1344_minus_Stable_219,0.09002527
Gene_RP11-567E21.3,0.08975436
Gene_POSTN,0.08955038
Degrader_348_minus_Stable_1283,0.08953267
Degrader_741_minus_Stable_1065,0.089531384
Gene_RP11-54A9.1,0.089449994
Degrader_1239_minus_Stable_729,0.08944477
Gene_TNFSF14,0.08942248
Gene_RP11-12A2.1,0.08938931
Degrader_1344_minus_Stable_1491,0.089370586
Gene_MUC21,0.08929486
Degrader_1088_minus_Stable_240,0.089247175
Degrader_701_minus_Stable_766,0.08894851
Gene_UTY,0.08889573
Gene_KCNJ3,0.08881762
Degrader_926_minus_Stable_1373,0.08879568
Gene_AC093627.8,0.08877061
Gene_GLI1,0.08853916
Degrader_1344_minus_Stable_766,0.08842062
Gene_RP11-532N4.2,0.08837553
Degrader_1304_minus_Stable_1475,0.08823864
Gene_FCRLA,0.08818796
Degrader_308_minus_Stable_219,0.08812139
Degrader_482_minus_Stable_240,0.087800846
Degrader_1353_minus_Stable_729,0.087778725
Degrader_1239_minus_Stable_280,0.087776095
Gene_MT-TG,0.08764989
Gene_C1DP1,0.08761978
Degrader_640_minus_Stable_814,0.0876181
Degrader_1048_minus_Stable_1137,0.08745423
Degrader_625_minus_Stable_1356,0.087446325
Degrader_802_minus_Stable_1475,0.08741721
Gene_FAM135B,0.08736918
Gene_SLC44A5,0.08722124
Degrader_743_minus_Stable_1283,0.087168954
Degrader_1344_minus_Stable_1262,0.08710262
Degrader_701_minus_Stable_219,0.08703936
Degrader_1416_minus_Stable_1475,0.08702162
Gene_C1orf105,0.08692548
Gene_LGALS9C,0.08689067
Degrader_125_minus_Stable_483,0.08673561
Degrader_289_minus_Stable_1065,0.08663239
Degrader_1344_minus_Stable_1065,0.08662257
Gene_RP11-116D17.3,0.086486906
Gene_IYD,0.08645002
Gene_PLCH1,0.086185984
Gene_MT1E,0.08613427
Degrader_447_minus_Stable_729,0.08605038
Degrader_1146_minus_Stable_476,0.08586463
Degrader_554_minus_Stable_729,0.08582939
Gene_FAM180A,0.085798405
Degrader_34_minus_Stable_814,0.085440055
Degrader_289_minus_Stable_1475,0.085384324
Gene_SLC16A6,0.085262604
Degrader_1239_minus_Stable_359,0.08518708
Gene_BEX2,0.08486863
Degrader_999_minus_Stable_1246,0.08472916
Gene_CSMD1,0.08467791
Degrader_15_minus_Stable_1373,0.08451257
Degrader_1087_minus_Stable_548,0.084383465
Gene_LDHC,0.08433362
Degrader_308_minus_Stable_119,0.08427351
Degrader_635_minus_Stable_1475,0.08418236
Degrader_1088_minus_Stable_1246,0.08417827
Gene_MT1M,0.084014304
Degrader_1088_minus_Stable_359,0.08379808
Degrader_855_minus_Stable_1283,0.08379593
Degrader_1292_minus_Stable_101,0.08363686
Gene_SH2D6,0.08360983
Degrader_110_minus_Stable_119,0.08348917
Degrader_554_minus_Stable_1065,0.08344072
Gene_COMP,0.08344061
Degrader_1344_minus_Stable_359,0.08339405
Gene_MYH1,0.08317312
Gene_RP11-259G18.3,0.08315682
Gene_MTUS2,0.08314533
Degrader_635_minus_Stable_1491,0.0831125
Degrader_863_minus_Stable_1246,0.08296408
Degrader_554_minus_Stable_1475,0.08289293
Gene_GUCY1B2,0.08269525
Degrader_444_minus_Stable_280,0.08265263
Degrader_385_minus_Stable_1262,0.082619205
Gene_RP11-70D24.3,0.08254908
Degrader_1304_minus_Stable_213,0.08248101
Gene_CR2,0.08245246
Degrader_855_minus_Stable_1373,0.0823786
Degrader_1292_minus_Stable_213,0.08232493
Degrader_456_minus_Stable_280,0.08224459
Degrader_1416_minus_Stable_483,0.08224196
Degrader_589_minus_Stable_766,0.08200938
Degrader_1286_minus_Stable_55,0.081942685
Degrader_1096_minus_Stable_658,0.08186307
Gene_LCN10,0.08177194
Gene_WIF1,0.081643105
Degrader_325_minus_Stable_101,0.08158391
Gene_CHI3L1,0.081535876
Degrader_981_minus_Stable_1262,0.081459045
Degrader_546_minus_Stable_1362,0.08136458
Degrader_482_minus_Stable_483,0.08130705
Degrader_1097_minus_Stable_55,0.08109315
Gene_CTRB1,0.08109033
Degrader_64_minus_Stable_729,0.08094588
Gene_RP11-212I21.3,0.08091851
Gene_ANKRD20A4,0.080912754
Degrader_573_minus_Stable_476,0.08085591
Degrader_209_minus_Stable_814,0.08081734
Degrader_125_minus_Stable_1246,0.08081399
Degrader_1418_minus_Stable_1475,0.080762856
Degrader_289_minus_Stable_1137,0.08071943
Gene_ADAM12,0.080652006
Degrader_863_minus_Stable_766,0.080535725
Gene_TNMD,0.08053284
Gene_RP11-71L14.3,0.080433205
Gene_ACPP,0.08038832
Degrader_1344_minus_Stable_1356,0.08013196
Degrader_308_minus_Stable_220,0.080105595
Degrader_934_minus_Stable_483,0.080058366
Degrader_1344_minus_Stable_240,0.07995608
Gene_HYAL4,0.07982279
Degrader_25_minus_Stable_1362,0.07982108
Degrader_51_minus_Stable_766,0.07981807
Degrader_981_minus_Stable_814,0.07968937
Degrader_864_minus_Stable_55,0.07965127
Gene_ANKRD1,0.07962569
Degrader_125_minus_Stable_280,0.079609625
Degrader_15_minus_Stable_280,0.07948151
Degrader_644_minus_Stable_240,0.07939064
Gene_OR2K2,0.0792063
Gene_DLGAP1-AS1,0.07920054
Degrader_648_minus_Stable_1491,0.07911386
Degrader_403_minus_Stable_1137,0.07901448
Degrader_1344_minus_Stable_119,0.07899198
Degrader_1154_minus_Stable_280,0.078960784
Gene_CTSG,0.07867944
Degrader_573_minus_Stable_220,0.07862559
Degrader_864_minus_Stable_1362,0.07853316
Degrader_648_minus_Stable_1362,0.07852809
Degrader_573_minus_Stable_1283,0.07846468
Gene_AC002451.3,0.07839612
Degrader_308_minus_Stable_658,0.07825618
Degrader_635_minus_Stable_220,0.078057505
Gene_RP11-678G14.4,0.078043364
Degrader_444_minus_Stable_1065,0.07799274
Gene_GZMH,0.07796764
Degrader_967_minus_Stable_766,0.07790748
Degrader_1146_minus_Stable_219,0.07785342
Degrader_625_minus_Stable_1362,0.07784302
Gene_ATP2B2,0.07784243
Degrader_308_minus_Stable_1283,0.07783576
Degrader_967_minus_Stable_240,0.07779613
Degrader_1239_minus_Stable_1356,0.07748954
Gene_OLAH,0.077460356
Gene_AC008592.3,0.077458724
Degrader_1454_minus_Stable_1356,0.07717208
Gene_TTTY15,0.07714466
Degrader_701_minus_Stable_359,0.077079475
Degrader_546_minus_Stable_476,0.07704566
Gene_ZNF603P,0.07692954
Gene_MROH5,0.07677847
Degrader_51_minus_Stable_1373,0.076750726
Degrader_352_minus_Stable_1356,0.076541826
Degrader_1344_minus_Stable_658,0.07634141
Degrader_644_minus_Stable_1246,0.07632999
Gene_DPRX,0.07627793
Degrader_77_minus_Stable_101,0.07626207
Gene_LINC01252,0.076214716
Degrader_1088_minus_Stable_101,0.07614081
Degrader_640_minus_Stable_1262,0.07596553
Gene_RP11-386M24.6,0.07594993
Gene_RP4-590F24.2,0.0758514
Degrader_981_minus_Stable_1475,0.07583147
Gene_AC114877.3,0.07582388
Gene_AGAP7P,0.0757721
Degrader_12_minus_Stable_1475,0.07572196
Degrader_1292_minus_Stable_240,0.07571806
Degrader_635_minus_Stable_1283,0.075642616
Gene_KIAA1024,0.075611025
Degrader_546_minus_Stable_1283,0.07543142
Gene_RP11-182J23.1,0.07530853
Degrader_15_minus_Stable_240,0.0752881
Degrader_743_minus_Stable_119,0.075281166
Gene_FGA,0.07524021
Degrader_1324_minus_Stable_1491,0.07504514
Degrader_1048_minus_Stable_1262,0.075032435
Degrader_635_minus_Stable_359,0.075027935
Degrader_379_minus_Stable_1283,0.074946135
Degrader_981_minus_Stable_1307,0.07483648
Gene_PCSK1,0.07477395
Degrader_1454_minus_Stable_213,0.074710056
Gene_INTS4P1,0.07455666
Degrader_348_minus_Stable_1307,0.07453889
Gene_PAX8-AS1,0.07445619
Gene_STAB2,0.07440141
Gene_GDF6,0.07429735
Degrader_57_minus_Stable_1373,0.0742452
Degrader_635_minus_Stable_1065,0.074197516
Gene_PRSS2,0.07413387
Degrader_209_minus_Stable_1307,0.0741141
Degrader_676_minus_Stable_1283,0.074068725
Degrader_77_minus_Stable_1065,0.073941745
Degrader_967_minus_Stable_55,0.07389235
Degrader_64_minus_Stable_1356,0.07385308
Degrader_981_minus_Stable_1246,0.073703535
Degrader_209_minus_Stable_408,0.073686615
Gene_PAPPA2,0.07360821
Degrader_663_minus_Stable_1246,0.07356955
Gene_FCER1A,0.07354791
Degrader_802_minus_Stable_359,0.07346973
Degrader_967_minus_Stable_1065,0.073465675
Degrader_1454_minus_Stable_729,0.07340774
Gene_LINC01773,0.07329245
Gene_KCNE5,0.07326102
Degrader_125_minus_Stable_220,0.073105454
Gene_HCN1,0.0730602
Gene_SPAG17,0.07304161
Degrader_379_minus_Stable_1362,0.072975285
Gene_LINC01436,0.07296246
Gene_TXLNGY,0.07294303
Gene_AJ006998.2,0.072941564
Degrader_444_minus_Stable_119,0.07285131
Gene_LINC01235,0.07284791
Gene_DLEU1-AS1,0.07281255
Degrader_325_minus_Stable_1262,0.07274401
Gene_GH1,0.07265841
Gene_FLG2,0.07261285
Degrader_864_minus_Stable_220,0.07245998
Degrader_926_minus_Stable_1362,0.07243471
Gene_CIDEA,0.07232074
Degrader_743_minus_Stable_476,0.07207905
Gene_PLA2G7,0.07200427
Degrader_1324_minus_Stable_27,0.07190851
Gene_MYH15,0.0717515
Degrader_741_minus_Stable_213,0.07165584
Degrader_1146_minus_Stable_1246,0.07160501
Degrader_828_minus_Stable_1307,0.07148626
Degrader_644_minus_Stable_1137,0.07132459
Gene_GLUL,0.071299456
Degrader_57_minus_Stable_766,0.07128596
Gene_SLAMF6P1,0.07121053
