feature,mean_abs_shap
Gene_RP1-79C4.4,0.12235097
Degrader_1335_minus_Stable_1043,0.122279026
Gene_LINC02038,0.12196177
Gene_CHI3L2,0.12115898
Degrader_410_minus_Stable_846,0.121157
Gene_HBG2,0.12114803
Gene_DPP6,0.120973535
Gene_SLCO1A2,0.120952
Degrader_24_minus_Stable_1413,0.12075242
Gene_PRSS1,0.1204781
Degrader_469_minus_Stable_766,0.12033299
Degrader_1040_minus_Stable_955,0.1203172
Degrader_809_minus_Stable_860,0.120093904
Gene_SLC5A7,0.120079644
Gene_WNT9B,0.119972594
Degrader_108_minus_Stable_1015,0.119892284
Degrader_1280_minus_Stable_807,0.11966058
Gene_KRT16P2,0.11963239
Gene_GDF5,0.1195478
Gene_CTB-55O6.4,0.11954131
Degrader_543_minus_Stable_431,0.11918017
Gene_MYH7,0.11914595
Degrader_1289_minus_Stable_1260,0.11881412
Gene_IGLV3-9,0.11880512
Gene_NTM,0.118672974
Gene_HIST1H2AE,0.118664384
Gene_PLA2G3,0.11841486
Gene_ERICH5,0.11837245
Gene_RP11-20I23.13,0.11782829
Degrader_362_minus_Stable_1186,0.11739661
Degrader_940_minus_Stable_176,0.117388025
Gene_SIGLEC14,0.11731539
Gene_ZMYND10,0.11725034
Gene_PSPHP1,0.117212206
Degrader_70_minus_Stable_1015,0.117102414
Gene_ADAMTS4,0.117059425
Degrader_1280_minus_Stable_955,0.11701591
Degrader_200_minus_Stable_778,0.116944425
Gene_PCK1,0.1166733
Degrader_554_minus_Stable_982,0.11651302
Gene_ADAMDEC1,0.11646132
Degrader_921_minus_Stable_1015,0.11639117
Degrader_1289_minus_Stable_176,0.11619424
Degrader_1476_minus_Stable_1186,0.11612226
Gene_ORM1,0.11609186
Gene_KLK7,0.11592302
Degrader_598_minus_Stable_1186,0.115912035
Gene_TMEM213,0.1158483
Degrader_295_minus_Stable_530,0.1157816
Degrader_465_minus_Stable_816,0.115224935
Gene_CRTAC1,0.11509566
Gene_IGHV3-20,0.115051694
Degrader_693_minus_Stable_778,0.11503357
Gene_IGKV2D-30,0.11493509
Gene_IGLV1-36,0.11478011
Gene_PLG,0.11457422
Gene_AP002856.5,0.11420246
Gene_STC1,0.11411282
Gene_CCL18,0.113965966
Gene_LINC02016,0.11372674
Gene_CCK,0.11357844
Gene_RP4-781K5.6,0.113428876
Gene_DCD,0.113027915
Gene_LINC00670,0.11282216
Gene_WDR72,0.11227445
Degrader_613_minus_Stable_903,0.11207794
Gene_CTRB2,0.11195478
Degrader_1134_minus_Stable_807,0.11189714
Degrader_888_minus_Stable_1043,0.11179091
Gene_LIPF,0.111439764
Degrader_1177_minus_Stable_607,0.111099996
Degrader_162_minus_Stable_1464,0.111065626
Gene_IL1B,0.11092232
Gene_RP11-414C23.1,0.11087478
Gene_GBP6,0.11087243
Gene_CMA1,0.11074376
Gene_C4orf47,0.11043503
Gene_AC068282.3,0.11041019
Degrader_413_minus_Stable_1044,0.110006735
Gene_CCDC175,0.109910436
Gene_RP11-569D9.5,0.10990974
Degrader_1215_minus_Stable_955,0.10977351
Degrader_535_minus_Stable_588,0.10972279
Gene_CXCL5,0.10955062
Degrader_338_minus_Stable_778,0.1091918
Degrader_888_minus_Stable_1044,0.10913827
Gene_PCDH11Y,0.10906474
Gene_CXCL1,0.10871664
Gene_IGLV5-37,0.108628005
Degrader_160_minus_Stable_1015,0.10850364
Gene_GFAP,0.108303115
Gene_APLNR,0.10820544
Gene_IGHV4-28,0.10810491
Gene_FAM8A4P,0.107997485
Degrader_809_minus_Stable_530,0.107887834
Gene_GRP,0.107798085
Degrader_447_minus_Stable_816,0.10773368
Gene_LRP2,0.10771552
Gene_GP2,0.10743347
Degrader_543_minus_Stable_528,0.107301064
Gene_USP32P1,0.10717891
Gene_SLC44A5,0.10717324
Gene_RP11-713H12.2,0.10704002
Gene_MIA2,0.10701424
Degrader_631_minus_Stable_176,0.10694383
Gene_ASPG,0.10691464
Gene_MARCH4,0.1067401
Gene_RP11-384O8.1,0.10666272
Gene_USP32P2,0.10652312
Gene_WT1,0.106514506
Gene_DEFA3,0.10641233
Gene_CD1C,0.106301494
Degrader_1476_minus_Stable_1066,0.10612604
Gene_RP11-472K17.3,0.106099896
Degrader_968_minus_Stable_816,0.106060356
Gene_PRTN3,0.10597728
Degrader_693_minus_Stable_431,0.10566318
Gene_TFCP2L1,0.105643615
Degrader_1177_minus_Stable_1258,0.10556725
Gene_CTD-3064M3.4,0.105472796
Gene_IGKV3-11,0.10543812
Degrader_493_minus_Stable_1044,0.10535131
Gene_LGALS9B,0.10507608
Gene_RP4-665N4.4,0.104952246
Degrader_985_minus_Stable_1043,0.10492546
Degrader_1112_minus_Stable_1260,0.10491326
Gene_BTNL3,0.10469741
Degrader_337_minus_Stable_1258,0.104569726
Gene_AHSP,0.10440725
Degrader_70_minus_Stable_1044,0.10430979
Degrader_218_minus_Stable_528,0.104091965
Gene_AC093390.1,0.1040453
Degrader_322_minus_Stable_778,0.103842415
Gene_RP11-309L24.10,0.10356975
Gene_MEPE,0.1033922
Gene_ESCO2,0.10334109
Gene_WNT7B,0.10332547
Degrader_1040_minus_Stable_1178,0.102610946
Gene_AC073410.1,0.10251239
Degrader_317_minus_Stable_431,0.10246724
Gene_MAG,0.10243573
Gene_RP11-556I13.2,0.10241663
Degrader_218_minus_Stable_431,0.10239206
Gene_HELT,0.10239084
Degrader_24_minus_Stable_955,0.102380246
Degrader_337_minus_Stable_1386,0.10233053
Degrader_1476_minus_Stable_528,0.10225419
Degrader_317_minus_Stable_778,0.10221292
Gene_RP11-115H13.1,0.10211624
Degrader_425_minus_Stable_1464,0.10209075
Degrader_1177_minus_Stable_1066,0.10190736
Degrader_1112_minus_Stable_1258,0.10180087
Gene_USP9Y,0.101774156
Gene_AMER2,0.10164575
Degrader_421_minus_Stable_1066,0.10149233
Gene_GPER1,0.101358406
Gene_CYP1A1,0.10131724
Degrader_1476_minus_Stable_1258,0.101304546
Degrader_24_minus_Stable_1178,0.100943655
Gene_CRISP2,0.10092068
Degrader_1177_minus_Stable_1015,0.10066237
Gene_ZFY,0.10065933
Gene_IGHV3-49,0.10054434
Gene_IL22RA1,0.100327276
Gene_GALNT15,0.09994375
Degrader_447_minus_Stable_846,0.0999126
Degrader_322_minus_Stable_860,0.099901825
Gene_TMPRSS4,0.099713214
Gene_XKR5,0.099436685
Gene_CILP,0.099300995
Degrader_227_minus_Stable_1386,0.09927576
Gene_G6PC2,0.09926929
Degrader_24_minus_Stable_584,0.0992493
Degrader_33_minus_Stable_1258,0.099004924
Degrader_421_minus_Stable_778,0.09896633
Degrader_317_minus_Stable_1413,0.09889931
Gene_IGHV3-11,0.098874316
Gene_IGLV3-10,0.09861407
Degrader_408_minus_Stable_584,0.09851173
Degrader_338_minus_Stable_903,0.0984119
Degrader_968_minus_Stable_778,0.09828835
Gene_KDM5D,0.09802537
Gene_NLGN4Y,0.09785097
Degrader_413_minus_Stable_778,0.097771205
Degrader_671_minus_Stable_1178,0.097766146
Gene_NMUR2,0.0977514
Degrader_338_minus_Stable_644,0.09771262
Degrader_613_minus_Stable_1258,0.097400956
Gene_MUCL1,0.097338274
Degrader_1280_minus_Stable_778,0.09732051
Degrader_714_minus_Stable_1066,0.09724747
Gene_PRKY,0.0972299
Gene_CXCL14,0.09718007
Gene_PTX3,0.097121514
Degrader_809_minus_Stable_766,0.09702008
Degrader_632_minus_Stable_1015,0.09685668
Degrader_833_minus_Stable_1044,0.09679441
Degrader_1177_minus_Stable_955,0.09677344
Degrader_921_minus_Stable_807,0.09666553
Degrader_135_minus_Stable_1178,0.09664893
Gene_REG1A,0.096247844
Gene_ELANE,0.096228294
Degrader_413_minus_Stable_860,0.09618236
Degrader_575_minus_Stable_644,0.09602613
Gene_NPIPB15,0.09596354
Degrader_1328_minus_Stable_901,0.09588705
Degrader_492_minus_Stable_1044,0.0958774
Gene_IGKV1-33,0.095796674
Gene_BPIFB1,0.09575441
Degrader_493_minus_Stable_1258,0.09570841
Gene_RERGL,0.095121354
Degrader_338_minus_Stable_1413,0.09511636
Gene_CYP11B1,0.094869554
Gene_LGSN,0.09486935
Gene_IGHJ4,0.09448747
Degrader_888_minus_Stable_778,0.09443639
Degrader_162_minus_Stable_1186,0.094304636
Gene_BPIFA1,0.09427794
Gene_GSTM1,0.09426111
Gene_PIK3C2G,0.09415668
Degrader_671_minus_Stable_955,0.094110996
Gene_RP11-259G18.3,0.0940538
Gene_IGLV3-16,0.094053455
Degrader_968_minus_Stable_1066,0.093977876
Gene_NTS,0.09390709
Gene_CXCL9,0.09369777
Gene_RPS29P11,0.09337157
Degrader_364_minus_Stable_1464,0.09328828
Degrader_1289_minus_Stable_846,0.093271546
Degrader_200_minus_Stable_982,0.09299669
Degrader_1177_minus_Stable_860,0.09297032
Gene_LINC01736,0.09291032
Gene_CLCA2,0.09281648
Gene_CHRM2,0.092459545
Degrader_524_minus_Stable_176,0.092244275
Gene_HP,0.09187832
Gene_SCN1A,0.09179418
Gene_CTD-2540L5.6,0.09154644
Degrader_1335_minus_Stable_584,0.09154152
Gene_SYCN,0.09150496
Degrader_1215_minus_Stable_766,0.091441646
Gene_IGLV3-21,0.091337234
Degrader_162_minus_Stable_644,0.0911823
Gene_KRT6A,0.09081064
Gene_SLC26A9,0.090790614
Degrader_893_minus_Stable_1186,0.090496846
Degrader_1476_minus_Stable_846,0.09044666
Degrader_1289_minus_Stable_901,0.089974284
Gene_LRRC31,0.08983891
Gene_CXCL8,0.08925337
Gene_UMODL1-AS1,0.08908817
Gene_CLEC4M,0.08906987
Gene_IGKV1-5,0.08892077
Gene_STAR,0.08886384
Degrader_410_minus_Stable_860,0.08844239
Degrader_714_minus_Stable_431,0.08837532
Degrader_1328_minus_Stable_903,0.08826402
Degrader_218_minus_Stable_1186,0.0882257
Degrader_1177_minus_Stable_778,0.0880731
Gene_IL1RL1,0.08801067
Degrader_1289_minus_Stable_1413,0.087624215
Gene_RP11-76E17.4,0.08753336
Degrader_337_minus_Stable_530,0.08747598
Degrader_61_minus_Stable_1178,0.087293215
Gene_IGHV3OR16-13,0.08724309
Degrader_733_minus_Stable_1178,0.08721768
Gene_GLP2R,0.08720292
Degrader_1134_minus_Stable_528,0.08709667
Degrader_155_minus_Stable_816,0.08696754
Gene_SPP1,0.086871244
Degrader_492_minus_Stable_778,0.08684519
Gene_RHOXF1P1,0.08664092
Gene_CPA1,0.08658115
Gene_IGHV5-10-1,0.08646448
Degrader_1177_minus_Stable_1260,0.08639757
Degrader_893_minus_Stable_955,0.086239636
Degrader_135_minus_Stable_530,0.08611554
Degrader_921_minus_Stable_1260,0.08610382
Degrader_598_minus_Stable_1258,0.08605581
Degrader_28_minus_Stable_1015,0.08604302
Gene_EDN3,0.0859703
Gene_ATP6V0D2,0.08570425
Gene_CYP2C18,0.08558656
Gene_SDS,0.085582934
Degrader_155_minus_Stable_530,0.085438706
Gene_SPRR2A,0.08539676
Gene_TMIGD3,0.08534507
Gene_MS4A6E,0.085247464
Gene_NMU,0.08518898
Degrader_693_minus_Stable_584,0.08511633
Gene_C3orf36,0.08495619
Degrader_1177_minus_Stable_816,0.084741294
Degrader_160_minus_Stable_1386,0.08472993
Gene_OR7E22P,0.08456771
Gene_SULT1E1,0.08454683
Gene_AMTN,0.08453526
Gene_LINC01436,0.08434442
Degrader_421_minus_Stable_530,0.08423079
Gene_LTF,0.084222265
Degrader_70_minus_Stable_644,0.08419965
Degrader_554_minus_Stable_778,0.08412645
Gene_PRSS2,0.0840844
Gene_LINC01291,0.08398681
Degrader_598_minus_Stable_1464,0.08398179
Gene_PRODH,0.08381744
Gene_SFTPA2,0.08363754
Gene_CBLN4,0.08362428
Gene_IGLV3-25,0.08359866
Degrader_543_minus_Stable_982,0.08348615
Gene_SERPIND1,0.083319426
Gene_HRK,0.083305754
Gene_PNLIP,0.083215244
Gene_CXCL17,0.08307583
Gene_PRND,0.083070494
Gene_AP000351.4,0.08292434
Gene_BPIFA2,0.08283172
Gene_DEFB4A,0.08282546
Degrader_364_minus_Stable_955,0.082715504
Degrader_160_minus_Stable_903,0.08261238
Degrader_1177_minus_Stable_176,0.08252775
Degrader_1112_minus_Stable_176,0.08251039
Gene_PIH1D3,0.08247638
Degrader_976_minus_Stable_846,0.08234572
Degrader_421_minus_Stable_1043,0.0822045
Gene_IGHV3-66,0.08198828
Degrader_893_minus_Stable_1043,0.081948064
Degrader_833_minus_Stable_807,0.081861325
Degrader_24_minus_Stable_528,0.081861
Gene_SRGAP3-AS2,0.0816984
Degrader_1335_minus_Stable_1178,0.08169758
Degrader_608_minus_Stable_982,0.08160426
Degrader_839_minus_Stable_903,0.08159378
Degrader_976_minus_Stable_1044,0.08139346
Gene_IGKV2-29,0.08137074
Degrader_162_minus_Stable_1015,0.08126873
Degrader_465_minus_Stable_903,0.08116524
Degrader_425_minus_Stable_982,0.08110877
Gene_ADGRA1,0.08102387
Gene_SLN,0.08092639
Degrader_1040_minus_Stable_860,0.08080169
Degrader_227_minus_Stable_1413,0.0806348
Gene_LINC01508,0.08061244
Degrader_631_minus_Stable_778,0.08056586
Gene_ACOD1,0.08023482
Degrader_976_minus_Stable_1495,0.07992778
Gene_RHCG,0.07985529
Gene_MUC5AC,0.079843216
Gene_RP4-569D19.8,0.079765595
Degrader_317_minus_Stable_816,0.079755016
Degrader_714_minus_Stable_644,0.07974504
Gene_ADCYAP1,0.079601064
Degrader_888_minus_Stable_846,0.0794092
Degrader_693_minus_Stable_1015,0.0793956
Degrader_693_minus_Stable_1413,0.07937313
Gene_RP11-510N19.5,0.07926172
Gene_LINC00479,0.079156354
Gene_LRAT,0.078988045
Gene_FMO5,0.078957476
Gene_MAFIP,0.07886668
Degrader_714_minus_Stable_955,0.07886227
Degrader_410_minus_Stable_903,0.078824215
Gene_TBC1D3E,0.07869953
Degrader_250_minus_Stable_1066,0.07861219
Gene_PRM1,0.0784918
Gene_ADGRG7,0.07847343
Degrader_160_minus_Stable_584,0.07845992
Gene_SNORD3A,0.07841992
Degrader_362_minus_Stable_778,0.07837346
Degrader_108_minus_Stable_955,0.07836908
Gene_CYP24A1,0.078321576
Gene_LGALS17A,0.078189746
Degrader_833_minus_Stable_816,0.07805101
Degrader_888_minus_Stable_1066,0.077910885
Degrader_1040_minus_Stable_1186,0.07787504
Degrader_108_minus_Stable_778,0.07786474
Gene_CXCL6,0.077803105
Gene_MPO,0.077749684
Degrader_714_minus_Stable_860,0.07762291
Gene_SPOCK3,0.077549994
Gene_DNAH6,0.07754168
Degrader_308_minus_Stable_816,0.07752623
Degrader_693_minus_Stable_1066,0.07746912
Degrader_632_minus_Stable_955,0.0774594
Degrader_1177_minus_Stable_903,0.07743071
Degrader_1280_minus_Stable_1178,0.07732309
Gene_MAPK8IP1P2,0.0772151
Degrader_410_minus_Stable_528,0.07719448
Degrader_317_minus_Stable_1044,0.07708415
Gene_GGT3P,0.07676708
Gene_HBQ1,0.07676031
Gene_LIF,0.0766571
Gene_SCGB1A1,0.07660704
Degrader_353_minus_Stable_816,0.07645877
Degrader_33_minus_Stable_982,0.076418705
Degrader_42_minus_Stable_644,0.07627468
Degrader_968_minus_Stable_955,0.076259434
Degrader_408_minus_Stable_955,0.07600776
Degrader_671_minus_Stable_644,0.07595945
Degrader_1215_minus_Stable_1464,0.07572649
Gene_RP11-212I21.2,0.075717054
Degrader_1328_minus_Stable_431,0.07561117
Degrader_1040_minus_Stable_1044,0.07548266
Gene_RP11-321F6.2,0.07544177
Gene_OR8G5,0.07538986
Degrader_155_minus_Stable_584,0.07534035
Degrader_24_minus_Stable_530,0.07533665
Gene_ABCC8,0.07508965
Degrader_469_minus_Stable_816,0.07505228
Degrader_1134_minus_Stable_1386,0.07495136
Degrader_166_minus_Stable_1464,0.07484511
Gene_SERPINB2,0.07472686
Degrader_456_minus_Stable_860,0.07434529
Gene_CAPN6,0.07433296
Degrader_1215_minus_Stable_588,0.07432543
Gene_IGLV3-27,0.07429379
Gene_SERPINB13,0.074223265
Gene_HSD3B2,0.074069396
Gene_GABBR2,0.07401202
Degrader_809_minus_Stable_1386,0.074001476
Gene_EIF1AY,0.07368087
Degrader_893_minus_Stable_1464,0.07365394
Degrader_893_minus_Stable_1015,0.073474325
Degrader_425_minus_Stable_901,0.07347296
Gene_FER1L6,0.07341703
Degrader_714_minus_Stable_846,0.07340099
Degrader_160_minus_Stable_431,0.07339882
Degrader_543_minus_Stable_530,0.0732088
Gene_SOST,0.07316437
Degrader_733_minus_Stable_607,0.073113844
Gene_GPX1P1,0.07299839
Gene_PWP2,0.072885364
Degrader_155_minus_Stable_644,0.072700866
Degrader_554_minus_Stable_1464,0.07268818
Gene_RP11-767I20.1,0.072661124
Gene_MROH9,0.07263902
Degrader_976_minus_Stable_955,0.07259447
Gene_IGHJ3,0.0724734
Degrader_809_minus_Stable_1178,0.0724481
Degrader_1476_minus_Stable_982,0.0724009
Gene_RP11-424G14.1,0.07235101
Gene_LHX9,0.072333574
Gene_DLEC1,0.072299555
Gene_STON1-GTF2A1L,0.07228185
Gene_RP11-1260E13.2,0.07224352
Gene_TNS4,0.07215492
Gene_SLPI,0.07185293
Degrader_1280_minus_Stable_816,0.07180284
Degrader_714_minus_Stable_807,0.0714652
Degrader_227_minus_Stable_530,0.07143886
Degrader_598_minus_Stable_982,0.071408
Degrader_338_minus_Stable_807,0.071221866
Degrader_921_minus_Stable_860,0.07115705
Degrader_200_minus_Stable_588,0.071121484
Degrader_84_minus_Stable_1386,0.07110581
Gene_FGL1,0.0710411
Gene_MYL7,0.07103824
Gene_TAGLN3,0.07095747
Degrader_809_minus_Stable_1043,0.07094805
Gene_LOC100421166,0.07081119
Gene_MUC21,0.07071742
Gene_RP11-121L10.2,0.070606835
Gene_TOP3BP1,0.07056287
Gene_GJB1,0.07055277
Gene_WT1-AS,0.07047931
Degrader_155_minus_Stable_1413,0.07044213
Gene_AC007952.5,0.070402384
Degrader_295_minus_Stable_1043,0.070335485
Degrader_632_minus_Stable_846,0.07024601
Gene_XIRP1,0.07022454
Degrader_295_minus_Stable_1178,0.07007321
Degrader_985_minus_Stable_816,0.070070736
Gene_HIST1H2AD,0.069803685
Gene_IGHV7-4-1,0.06966407
Degrader_24_minus_Stable_176,0.0696314
Gene_C1orf141,0.06957063
Degrader_671_minus_Stable_1043,0.069533184
Gene_SIX1,0.069459274
Degrader_250_minus_Stable_528,0.06945132
Gene_MSMB,0.069366425
Degrader_421_minus_Stable_982,0.069162115
Degrader_200_minus_Stable_846,0.06915549
Degrader_421_minus_Stable_1044,0.06906443
Gene_RND1,0.06894683
Gene_KCNJ11,0.06878906
Gene_LA16c-380H5.3,0.06858052
Gene_TMEM212,0.06845259
Gene_IGLV3-1,0.06837335
Degrader_940_minus_Stable_816,0.06813857
Degrader_1134_minus_Stable_1186,0.06797057
Gene_RP1,0.06788585
Degrader_218_minus_Stable_1066,0.067677155
Degrader_1476_minus_Stable_644,0.06765359
Gene_COL10A1,0.06745881
Gene_CHP2,0.067393556
Degrader_425_minus_Stable_1015,0.06737345
Gene_AWAT2,0.06727218
Degrader_425_minus_Stable_431,0.06709743
Gene_RP11-320N7.2,0.06707997
Gene_RP11-109L13.1,0.06706456
Degrader_524_minus_Stable_607,0.067028835
Degrader_575_minus_Stable_1413,0.06697104
Gene_RP11-632K20.2,0.06693899
Gene_PRM2,0.066931926
Degrader_421_minus_Stable_955,0.06679427
Degrader_1040_minus_Stable_1260,0.066772856
Degrader_30_minus_Stable_846,0.06674424
Gene_SSUH2,0.06673176
Gene_RP11-433J8.1,0.06672162
Gene_RP11-1090M7.1,0.06664774
Gene_BIRC7,0.06662978
Degrader_543_minus_Stable_901,0.06658043
Gene_TFPI2,0.066541046
Degrader_940_minus_Stable_607,0.066457056
Degrader_1215_minus_Stable_1178,0.0663605
Degrader_888_minus_Stable_982,0.06629585
Gene_B3GNT3,0.06617663
Degrader_44_minus_Stable_431,0.066147506
Degrader_1328_minus_Stable_860,0.06610215
Gene_IGHV2-70,0.06609943
Degrader_968_minus_Stable_588,0.066029325
Gene_FABP6,0.06589907
Degrader_413_minus_Stable_955,0.06576638
Degrader_322_minus_Stable_1464,0.06576321
Degrader_408_minus_Stable_860,0.06569132
Degrader_447_minus_Stable_901,0.06558677
Degrader_308_minus_Stable_1413,0.065536104
Gene_PTCSC3,0.06552799
Gene_IGHV4-34,0.06546837
Gene_MXRA5Y,0.065461114
Degrader_524_minus_Stable_1044,0.065415464
Degrader_1040_minus_Stable_431,0.06493046
Degrader_493_minus_Stable_1178,0.06492698
Degrader_809_minus_Stable_588,0.06481742
Gene_MYL2,0.06470046
Gene_GUCY2D,0.06465852
Gene_TTLL10-AS1,0.06465323
Degrader_1289_minus_Stable_982,0.06459789
Gene_IGHV1-45,0.06454061
Gene_CNGA3,0.06442197
Degrader_33_minus_Stable_1044,0.06435659
Degrader_308_minus_Stable_1044,0.06432611
Gene_TUBBP5,0.06418921
Degrader_888_minus_Stable_588,0.06416371
Degrader_177_minus_Stable_1015,0.064109676
Gene_LINC01068,0.06404656
Degrader_447_minus_Stable_607,0.06396049
Degrader_135_minus_Stable_955,0.06388109
Degrader_250_minus_Stable_1260,0.06386017
Gene_LINC01671,0.06375627
Degrader_447_minus_Stable_1015,0.063754
Gene_C4BPA,0.06372115
Gene_AC093627.8,0.06369217
Gene_RP4-765C7.2,0.06363759
Degrader_155_minus_Stable_1066,0.06348245
Gene_MAP3K15,0.06332633
Gene_KRT72,0.06320959
Degrader_410_minus_Stable_1044,0.063100174
Gene_RP11-661A12.5,0.062980734
Gene_IGHV3-73,0.06296059
Degrader_456_minus_Stable_807,0.062838
Degrader_1476_minus_Stable_1178,0.06280094
Gene_IGKV2D-40,0.06279795
Degrader_893_minus_Stable_176,0.06273392
Degrader_1476_minus_Stable_903,0.06263562
Gene_SLC6A4,0.06248702
Degrader_1040_minus_Stable_530,0.062394615
Gene_MYBPC1,0.062333167
Gene_AACSP1,0.06224209
Degrader_1335_minus_Stable_644,0.06218115
Gene_CALCA,0.0621787
Degrader_338_minus_Stable_1178,0.06217083
Gene_CTA-363E6.2,0.06214465
Degrader_200_minus_Stable_176,0.062134977
Degrader_308_minus_Stable_176,0.06212424
Gene_C2CD4A,0.06206261
Gene_RP1-153P14.7,0.06200251
Degrader_456_minus_Stable_644,0.06191102
Gene_AC010127.3,0.061898567
Gene_COX20P1,0.061774354
Degrader_524_minus_Stable_955,0.061773196
Gene_REG1B,0.06176801
Gene_LRRC18,0.0616916
Gene_CYP2F1,0.061657857
Degrader_968_minus_Stable_584,0.061532408
Gene_TP53AIP1,0.0613616
Degrader_554_minus_Stable_903,0.06132602
Degrader_1112_minus_Stable_1464,0.061226785
Gene_MS4A8,0.061188847
Degrader_1328_minus_Stable_1043,0.061151795
Gene_IGHG4,0.06114058
Degrader_362_minus_Stable_1413,0.061120022
Gene_IGKV1D-43,0.061102074
Degrader_135_minus_Stable_1260,0.0610747
Degrader_1112_minus_Stable_766,0.06105769
Degrader_1215_minus_Stable_903,0.06104501
Gene_IGHV3-41,0.06099818
Degrader_598_minus_Stable_1044,0.060960963
Gene_CYP4F24P,0.060922217
Gene_FGA,0.06086107
Degrader_425_minus_Stable_766,0.060817502
Gene_GH1,0.06067578
Gene_SERPINB3,0.06066252
Gene_RP1-27K12.2,0.060503982
Degrader_714_minus_Stable_528,0.060269896
Gene_TDO2,0.0602382
Degrader_809_minus_Stable_1015,0.060175594
Gene_TCF23,0.06015904
Gene_HLA-DQA2,0.0601434
Degrader_108_minus_Stable_431,0.060110755
Degrader_70_minus_Stable_584,0.06010331
Degrader_24_minus_Stable_1386,0.06009137
Gene_RP11-561I11.3,0.060055934
Degrader_968_minus_Stable_1386,0.059985273
Degrader_44_minus_Stable_955,0.059968103
Gene_RP11-403A3.1,0.059699908
Gene_SERPINF2,0.059629835
Gene_C2CD4B,0.059587136
Degrader_362_minus_Stable_584,0.05957399
Age,0.059276935
Degrader_613_minus_Stable_530,0.059212066
Degrader_575_minus_Stable_860,0.059158515
Gene_IL13RA2,0.059149854
Gene_LINC00939,0.059122093
Degrader_84_minus_Stable_431,0.059121445
Degrader_250_minus_Stable_1043,0.059119128
Gene_HIST2H2BF,0.059064325
Gene_IGHV6-1,0.05900949
Degrader_1215_minus_Stable_176,0.058883216
Degrader_353_minus_Stable_584,0.058839995
Degrader_888_minus_Stable_860,0.05880013
Degrader_469_minus_Stable_1178,0.05875557
Gene_CSF3,0.058701158
Degrader_447_minus_Stable_1495,0.058690958
Degrader_24_minus_Stable_1464,0.058431197
Degrader_893_minus_Stable_607,0.058230016
Gene_ATP12A,0.058205996
Degrader_353_minus_Stable_1044,0.058155715
Gene_RP11-298I3.6,0.058134004
Degrader_162_minus_Stable_431,0.058107622
Degrader_671_minus_Stable_1044,0.058054104
Gene_CCDC141,0.058023293
Degrader_492_minus_Stable_1015,0.057975043
Gene_GSDMA,0.057910945
Gene_CTA-363E6.1,0.057696883
Gene_IGKV3D-20,0.057666853
Degrader_671_minus_Stable_1495,0.057624616
Gene_SERPINA6,0.05751275
Gene_DCDC2B,0.05746625
Gene_GJB7,0.057449937
Gene_IGKV1-39,0.057381958
Degrader_308_minus_Stable_644,0.05737522
Gene_AC008268.1,0.05723032
Gene_FUT3,0.057227958
Gene_BRINP1,0.05709597
Degrader_733_minus_Stable_766,0.05704521
Gene_HAPLN1,0.056964654
Gene_PAEP,0.056943774
Degrader_1134_minus_Stable_1464,0.056806978
Degrader_921_minus_Stable_1413,0.056775182
Gene_XXbac-B444P24.8,0.056754395
Degrader_921_minus_Stable_1386,0.056685496
Degrader_733_minus_Stable_1015,0.05657596
Degrader_693_minus_Stable_1044,0.056566697
Gene_RP11-672L10.2,0.056562178
Degrader_833_minus_Stable_588,0.056529857
Degrader_362_minus_Stable_1044,0.056474864
Degrader_833_minus_Stable_1386,0.05623128
Gene_IGLC5,0.056123197
Gene_VCAM1,0.056112934
Gene_IGKV6D-21,0.056108065
Degrader_833_minus_Stable_431,0.056099504
Gene_KC6,0.056039013
Degrader_1289_minus_Stable_1495,0.05600922
Gene_IGKV1D-12,0.05588854
Degrader_61_minus_Stable_1015,0.05582043
Gene_MUC16,0.055799287
Degrader_160_minus_Stable_1044,0.0556248
Gene_SGPP2,0.055538636
Degrader_156_minus_Stable_1066,0.055508256
Gene_PCDHAC1,0.055395596
Degrader_492_minus_Stable_644,0.05536536
Degrader_1134_minus_Stable_778,0.055319652
Degrader_44_minus_Stable_901,0.05521426
Gene_RP11-599B13.9,0.055161774
Gene_SLCO4C1,0.05512304
Gene_CBS,0.055043284
Degrader_177_minus_Stable_1066,0.05483769
Degrader_1335_minus_Stable_1066,0.054809634
Gene_RP6-24A23.7,0.054707885
Degrader_809_minus_Stable_807,0.05467433
Gene_SCGB3A1,0.0545654
Gene_IGHV2-5,0.054404262
Gene_TXLNGY,0.054271348
Gene_ZFP57,0.054163463
Degrader_162_minus_Stable_816,0.05412713
Gene_RP11-195E2.1,0.054105062
Degrader_28_minus_Stable_903,0.054087576
Gene_NPTX2,0.054066297
Degrader_44_minus_Stable_846,0.054020453
Degrader_28_minus_Stable_1066,0.05396591
Degrader_421_minus_Stable_1386,0.05385944
Gene_FMO1,0.053854086
Degrader_976_minus_Stable_1413,0.053810306
Degrader_24_minus_Stable_644,0.053798128
Degrader_322_minus_Stable_955,0.05377349
Gene_PTPN5,0.053694684
Gene_ADAMTS16,0.053587876
Degrader_1335_minus_Stable_607,0.053569026
Gene_HAS1,0.0535229
Degrader_839_minus_Stable_644,0.053493593
Gene_IGHV3-33,0.053472035
Degrader_1040_minus_Stable_1464,0.05346893
Degrader_166_minus_Stable_1260,0.053392548
Degrader_465_minus_Stable_1044,0.053233795
