feature,mean_abs_shap
Degrader_1033_minus_Stable_1204,0.12643693
Gene_MAS1,0.12634195
Gene_FAM153C,0.12602282
Degrader_829_minus_Stable_365,0.1259901
Gene_EN1,0.12596531
Gene_FAM9C,0.12566167
Degrader_1139_minus_Stable_797,0.12534893
Gene_RP11-105C19.2,0.1249878
Gene_FAR2P1,0.12495384
Degrader_1225_minus_Stable_138,0.12476036
Degrader_350_minus_Stable_1161,0.1245893
Degrader_955_minus_Stable_365,0.124573715
Degrader_282_minus_Stable_1226,0.124518126
Gene_PRSS2,0.12443236
Gene_SDS,0.12407564
Gene_GRIK1,0.123891786
Gene_RP3-410C9.2,0.1235419
Degrader_552_minus_Stable_142,0.123394564
Degrader_1304_minus_Stable_1161,0.123232946
Degrader_694_minus_Stable_34,0.123020336
Gene_AP000351.4,0.12292302
Gene_CXCL13,0.12271788
Degrader_1173_minus_Stable_138,0.12219906
Degrader_350_minus_Stable_871,0.12202359
Degrader_290_minus_Stable_365,0.1219941
Degrader_247_minus_Stable_1204,0.12198616
Degrader_690_minus_Stable_19,0.121844895
Gene_FCRL2,0.12142998
Degrader_312_minus_Stable_19,0.12130019
Gene_PMS2P6,0.12126647
Degrader_663_minus_Stable_1146,0.12114283
Gene_FABP1,0.121038854
Gene_RP11-212I21.3,0.12094526
Gene_ZNF683,0.12081492
Gene_P2RX2,0.12061763
Degrader_206_minus_Stable_1146,0.12032278
Degrader_409_minus_Stable_1226,0.1201173
Gene_LINC01291,0.1200184
Gene_CD177P1,0.119711615
Degrader_557_minus_Stable_9,0.11961809
Gene_RP11-632K20.2,0.11956387
Gene_HCP5B,0.11949486
Degrader_1164_minus_Stable_807,0.11945829
Degrader_282_minus_Stable_9,0.11936577
Gene_EREG,0.11910426
Degrader_297_minus_Stable_178,0.11879667
Degrader_466_minus_Stable_797,0.11877898
Gene_RNF17,0.11821496
Gene_RP11-364B6.2,0.11817532
Gene_HPSE2,0.11813711
Degrader_619_minus_Stable_797,0.11793101
Gene_CST1,0.1179064
Gene_LINC00487,0.117905006
Gene_KC6,0.117886595
Degrader_775_minus_Stable_1235,0.117496036
Degrader_955_minus_Stable_102,0.117157795
Degrader_297_minus_Stable_1220,0.11711265
Degrader_1225_minus_Stable_1220,0.11710224
Degrader_619_minus_Stable_1128,0.11695763
Gene_PGA3,0.11681475
Gene_MYH2,0.1167207
Gene_C8orf22,0.11659003
Degrader_290_minus_Stable_102,0.11613126
Degrader_765_minus_Stable_1429,0.1158237
Gene_RP11-114G11.5,0.11580614
Gene_PNLDC1,0.11571195
Gene_NEK2,0.11570171
Degrader_1157_minus_Stable_1422,0.11567432
Degrader_619_minus_Stable_19,0.11567349
Degrader_409_minus_Stable_797,0.115528226
Gene_MYEOV,0.11549906
Gene_EPHA10,0.11513856
Gene_PPBP,0.115100525
Degrader_124_minus_Stable_1204,0.11498247
Gene_CHI3L1,0.114978574
Gene_NPPC,0.11484656
Degrader_1136_minus_Stable_142,0.11484236
Degrader_1225_minus_Stable_34,0.11483308
Degrader_1225_minus_Stable_797,0.114330724
Degrader_898_minus_Stable_776,0.114288315
Degrader_1492_minus_Stable_109,0.114226446
Degrader_765_minus_Stable_776,0.1140562
Gene_KLK3,0.11364331
Gene_HMP19,0.11361712
Degrader_297_minus_Stable_278,0.11303479
Degrader_1486_minus_Stable_365,0.113034
Degrader_720_minus_Stable_289,0.11299665
Degrader_1383_minus_Stable_1226,0.11296209
Degrader_1383_minus_Stable_1422,0.11279652
Degrader_1150_minus_Stable_289,0.1126806
Degrader_737_minus_Stable_19,0.11265197
Gene_REG1CP,0.11200779
Degrader_946_minus_Stable_109,0.11185776
Gene_RP11-496D24.2,0.11176572
Gene_OR7E11P,0.111700915
Degrader_282_minus_Stable_249,0.11164442
Degrader_1492_minus_Stable_1204,0.111353405
Gene_GUCY1B2,0.11131082
Degrader_574_minus_Stable_551,0.111305326
Gene_MB,0.11117049
Degrader_996_minus_Stable_1235,0.11103829
Degrader_493_minus_Stable_797,0.111004524
Degrader_282_minus_Stable_278,0.11098465
Gene_IGKV2D-29,0.11037029
Degrader_290_minus_Stable_1146,0.110275544
Degrader_172_minus_Stable_34,0.11018064
Degrader_694_minus_Stable_109,0.11016425
Gene_PADI4,0.110107586
Gene_PKD1P5,0.11009381
Gene_RP11-298I3.6,0.10986323
Gene_LUCAT1,0.10985416
Gene_U2AF1L5,0.10980351
Gene_LINC01165,0.10980336
Gene_FAM180B,0.109481476
Degrader_187_minus_Stable_1128,0.10933336
Degrader_619_minus_Stable_34,0.10919677
Degrader_134_minus_Stable_1235,0.10918511
Gene_C8orf34,0.109023616
Degrader_1291_minus_Stable_1226,0.10867438
Gene_MEGF11,0.1086347
Gene_RP11-343H5.4,0.108494826
Degrader_245_minus_Stable_365,0.1084592
Gene_SOST,0.10841454
Gene_GUCY2EP,0.1083724
Gene_CCL19,0.108196706
Gene_AC092155.4,0.107992195
Gene_PTX3,0.10796815
Degrader_1168_minus_Stable_807,0.10795863
Degrader_989_minus_Stable_278,0.10794374
Gene_GXYLT1P6,0.10794278
Degrader_247_minus_Stable_365,0.107905716
Gene_CTD-2006K23.1,0.107811354
Gene_PTCHD1,0.107557364
Degrader_920_minus_Stable_797,0.10744753
Degrader_123_minus_Stable_1422,0.107047945
Gene_LMX1A,0.10699683
Degrader_720_minus_Stable_244,0.106929965
Gene_RP11-64C12.8,0.10678092
Degrader_533_minus_Stable_933,0.10677866
Degrader_511_minus_Stable_138,0.10674823
Gene_NUTM2F,0.106718734
Degrader_616_minus_Stable_797,0.10662165
Gene_FAM157C,0.10647589
Gene_FAM153B,0.106401175
Gene_OR2L13,0.10638614
Gene_FAM169B,0.10638231
Gene_AQP9,0.1062097
Gene_SFRP4,0.10620687
Gene_CTD-2303H24.2,0.10610393
Gene_RP11-79H23.3,0.10608825
Degrader_405_minus_Stable_776,0.10562906
Gene_USP6,0.10553739
Gene_IGLV7-46,0.105494566
Degrader_737_minus_Stable_142,0.10544487
Gene_HIST2H2BF,0.10514374
Degrader_290_minus_Stable_138,0.10511781
Degrader_409_minus_Stable_1220,0.10507425
Degrader_405_minus_Stable_1220,0.104996495
Degrader_957_minus_Stable_1161,0.10499246
Gene_TNNT1,0.10495003
Degrader_1304_minus_Stable_933,0.10489467
Degrader_350_minus_Stable_807,0.1048697
Gene_CEACAM6,0.10470284
Degrader_690_minus_Stable_289,0.104700394
Gene_RP11-661A12.5,0.10466508
Degrader_123_minus_Stable_289,0.10453457
Gene_COL9A1,0.104296915
Degrader_1157_minus_Stable_102,0.10428258
Degrader_134_minus_Stable_142,0.10419595
Gene_SLC4A1,0.1039726
Degrader_1139_minus_Stable_1429,0.103912085
Degrader_399_minus_Stable_551,0.10372573
Degrader_206_minus_Stable_465,0.10366245
Gene_TDRD5,0.10360043
Degrader_1136_minus_Stable_289,0.10342756
Degrader_811_minus_Stable_278,0.10337904
Gene_RP11-114H24.2,0.10335999
Gene_AGBL1,0.10319897
Gene_RP11-424G14.1,0.1030427
Degrader_124_minus_Stable_34,0.10291487
Gene_IGHJ4,0.102749474
Gene_DACT2,0.102571905
Gene_STAC2,0.10254383
Gene_RP5-1171I10.5,0.10237599
Gene_SLITRK3,0.102317765
Gene_FUT3,0.10226873
Degrader_405_minus_Stable_249,0.102257
Degrader_459_minus_Stable_109,0.10179294
Gene_CBS,0.10165861
Degrader_1173_minus_Stable_551,0.10160212
Gene_RP4-737E23.2,0.10131392
Degrader_377_minus_Stable_1128,0.101176016
Degrader_996_minus_Stable_178,0.10104025
Gene_BRINP3,0.101026274
Degrader_1139_minus_Stable_278,0.10098796
Gene_C21orf33,0.100909434
Gene_GTSF1,0.100777686
Degrader_1383_minus_Stable_223,0.1003339
Degrader_663_minus_Stable_1161,0.10031111
Degrader_978_minus_Stable_871,0.10030418
Gene_SPRR2D,0.100261115
Ratio_min,0.100214735
Gene_KCNA1,0.10013895
Gene_NELL1,0.100044504
Degrader_1304_minus_Stable_1235,0.09988194
Degrader_74_minus_Stable_178,0.09952212
Degrader_775_minus_Stable_109,0.09943141
Gene_UCN2,0.09939549
Gene_RPL23AP87,0.09927069
Degrader_510_minus_Stable_178,0.09925933
Gene_ADAMTS18,0.09920249
Degrader_829_minus_Stable_102,0.099074624
Degrader_1136_minus_Stable_776,0.09901348
Degrader_978_minus_Stable_933,0.098866105
Gene_RP4-663N10.1,0.09885383
Gene_MGAT4C,0.09873508
Gene_HBB,0.09857318
Degrader_247_minus_Stable_19,0.09853139
Degrader_690_minus_Stable_551,0.09790235
Gene_AF001548.3,0.0977661
Gene_SMN2,0.09770808
Degrader_55_minus_Stable_1429,0.097616605
Gene_KRT16,0.09754068
Degrader_134_minus_Stable_244,0.0974991
Degrader_1033_minus_Stable_797,0.09741727
Gene_MIR137HG,0.09720641
Gene_FAM135B,0.0971145
Degrader_1015_minus_Stable_1226,0.097071454
Degrader_1444_minus_Stable_244,0.09700005
Degrader_690_minus_Stable_797,0.09699726
Degrader_1033_minus_Stable_142,0.0969049
Degrader_775_minus_Stable_289,0.0966744
Gene_SLITRK1,0.09653456
Degrader_811_minus_Stable_138,0.096471034
Gene_RP11-291B21.2,0.09642152
Degrader_1444_minus_Stable_776,0.09619079
Degrader_493_minus_Stable_223,0.09618481
Degrader_187_minus_Stable_551,0.09606039
Gene_STON1-GTF2A1L,0.09604733
Degrader_510_minus_Stable_244,0.096027225
Gene_ATP4A,0.09589279
Gene_FFAR2,0.095713526
Degrader_731_minus_Stable_1422,0.09568403
Gene_CNTN6,0.09546007
Gene_CYP3A5,0.095383756
Degrader_775_minus_Stable_465,0.09515403
Gene_CYP4F24P,0.09512668
Degrader_115_minus_Stable_142,0.095068745
Degrader_955_minus_Stable_1422,0.09494798
Degrader_290_minus_Stable_289,0.09492221
Degrader_493_minus_Stable_807,0.094903976
Gene_GSTM1,0.09490215
Gene_BCORP1,0.094886884
Degrader_466_minus_Stable_1161,0.09481077
Gene_ZFY,0.09480669
Gene_MYO5BP2,0.094801776
Degrader_978_minus_Stable_807,0.094353944
Gene_FCGR1CP,0.09420023
Gene_IGLV3-1,0.094164595
Degrader_694_minus_Stable_807,0.09409705
Degrader_694_minus_Stable_551,0.0940824
Gene_CLEC12A,0.09405158
Gene_IRX2,0.09381979
Gene_NWD2,0.093772955
Degrader_898_minus_Stable_551,0.09372939
Gene_LDHC,0.093612775
Degrader_811_minus_Stable_223,0.09355564
Gene_RP11-449L23.2,0.093502074
Degrader_664_minus_Stable_1128,0.09338928
Gene_LINC00707,0.09334881
Degrader_245_minus_Stable_465,0.09331756
Degrader_920_minus_Stable_1161,0.09327762
Degrader_511_minus_Stable_1422,0.09324073
Degrader_290_minus_Stable_1220,0.09319937
Degrader_957_minus_Stable_797,0.09284252
Gene_RP11-259K15.2,0.09282951
Degrader_957_minus_Stable_871,0.092653885
Degrader_172_minus_Stable_365,0.09255773
Degrader_187_minus_Stable_871,0.09235743
Gene_IGKV3-20,0.09215569
Degrader_1001_minus_Stable_289,0.09172972
Gene_CYP11B1,0.09146346
Gene_PWP2,0.09145221
Degrader_829_minus_Stable_19,0.091415845
Gene_RETN,0.0913519
Gene_LINC01436,0.09135146
Degrader_616_minus_Stable_9,0.09117429
Degrader_1225_minus_Stable_244,0.091101624
Degrader_891_minus_Stable_871,0.09103035
Degrader_1150_minus_Stable_1226,0.090859756
Gene_C14orf39,0.090852045
Gene_NR0B1,0.09085013
Degrader_169_minus_Stable_19,0.09051545
Gene_SPOCK3,0.09046001
Gene_PNLIP,0.090390414
Gene_IRX6,0.090135634
Degrader_115_minus_Stable_109,0.090112135
Degrader_1139_minus_Stable_289,0.08997312
Degrader_172_minus_Stable_1226,0.08992027
Gene_AKR1C8P,0.08991721
Gene_IL13,0.08972473
Gene_APOA2,0.08965221
Gene_LINGO2,0.08951891
Degrader_765_minus_Stable_289,0.08929058
Gene_CES1P1,0.08916074
Gene_GSDMA,0.08910648
Degrader_552_minus_Stable_1161,0.088934325
Gene_TSIX,0.088853456
Gene_KLK7,0.08880405
Gene_XXbac-BPG13B8.10,0.08878938
Degrader_399_minus_Stable_102,0.08859152
Degrader_664_minus_Stable_249,0.088536166
Gene_LVRN,0.08847036
Gene_SIGLEC14,0.08843944
Gene_PCP4,0.08843806
Gene_IGHV3-53,0.08829482
Gene_IGHV3-15,0.088264585
Gene_LGALS12,0.088153236
Gene_KCNJ4,0.08808286
Gene_REG3A,0.087801725
Degrader_660_minus_Stable_34,0.0877851
Gene_IGLV2-23,0.08756609
Degrader_1015_minus_Stable_19,0.08755062
Degrader_1486_minus_Stable_34,0.08739572
Degrader_955_minus_Stable_289,0.08739353
Gene_CRYBA2,0.08729514
Degrader_690_minus_Stable_776,0.08725887
Degrader_1157_minus_Stable_34,0.087251164
Degrader_765_minus_Stable_1204,0.08720586
Gene_DPP10,0.08711518
Degrader_409_minus_Stable_102,0.08701532
Degrader_134_minus_Stable_223,0.086943746
Gene_IGHG3,0.08694349
Degrader_996_minus_Stable_871,0.08691603
Degrader_510_minus_Stable_1146,0.08682453
Gene_IGKC,0.08676664
Degrader_660_minus_Stable_1128,0.08658115
Degrader_466_minus_Stable_465,0.08638045
Degrader_1225_minus_Stable_1429,0.08636532
Degrader_552_minus_Stable_1226,0.08625173
Degrader_552_minus_Stable_249,0.086132005
Degrader_731_minus_Stable_1161,0.085876286
Gene_IGLON5,0.08586705
Gene_LINC01835,0.08574337
Degrader_891_minus_Stable_9,0.085741214
Degrader_1486_minus_Stable_1204,0.08564813
Gene_PHACTR3,0.08548453
Degrader_996_minus_Stable_1161,0.085417375
Degrader_187_minus_Stable_34,0.085083045
Gene_LINC01127,0.084948815
Gene_MARCO,0.0846965
Gene_ANGPT4,0.084661745
Degrader_557_minus_Stable_1146,0.084591486
Degrader_829_minus_Stable_289,0.08456223
Gene_PTGER3,0.08448074
Gene_PLEKHG7,0.08440986
Degrader_282_minus_Stable_1220,0.08423522
Degrader_1444_minus_Stable_465,0.08417263
Degrader_690_minus_Stable_178,0.08398933
Gene_ADGRF5P1,0.0837595
Gene_GPRIN2,0.083525285
Degrader_829_minus_Stable_142,0.083461806
Degrader_1304_minus_Stable_871,0.08331199
Degrader_898_minus_Stable_1128,0.08329237
Degrader_690_minus_Stable_1226,0.08323628
Gene_TDGF1,0.08318968
Degrader_493_minus_Stable_1226,0.08312953
Gene_AMER3,0.08311381
Gene_PAX8-AS1,0.08293088
Degrader_811_minus_Stable_1220,0.082746
Gene_FCER2,0.08269821
Degrader_245_minus_Stable_1422,0.08248354
Gene_CTRB1,0.08244835
Gene_SBF1P1,0.08241428
Gene_ADORA2BP1,0.08236112
Degrader_616_minus_Stable_365,0.08233493
Gene_KRT6B,0.08224335
Gene_PPP1R3A,0.082198046
Gene_RP11-1084E5.1,0.08215437
Gene_THRSP,0.08205108
Gene_CCL24,0.081924625
Degrader_134_minus_Stable_34,0.08189001
Degrader_1291_minus_Stable_933,0.081832044
Gene_HLA-T,0.08173748
Gene_bP-21264C1.1,0.081602015
Degrader_775_minus_Stable_776,0.0814986
Degrader_989_minus_Stable_776,0.08149532
Degrader_282_minus_Stable_1235,0.08133095
Degrader_1033_minus_Stable_807,0.081269786
Gene_MMP27,0.08107796
Gene_RP11-60A14.1,0.08095842
Degrader_123_minus_Stable_776,0.08090975
Degrader_1033_minus_Stable_289,0.08090149
Gene_RP11-184J23.2,0.08067916
Gene_RPL10P6,0.080665305
Degrader_377_minus_Stable_178,0.08062426
Gene_CCL22,0.08047706
Gene_PRKY,0.080407165
Degrader_1136_minus_Stable_249,0.080403894
Degrader_690_minus_Stable_1128,0.080351725
Degrader_898_minus_Stable_1226,0.08020288
Degrader_619_minus_Stable_9,0.079955794
Gene_RHOT1P2,0.07992308
Degrader_206_minus_Stable_1128,0.0798932
Degrader_955_minus_Stable_1128,0.079862
Degrader_1001_minus_Stable_1429,0.079758614
Degrader_765_minus_Stable_1220,0.07947959
Gene_RPSAP53,0.07938535
Degrader_115_minus_Stable_1422,0.07911406
Gene_EFHB,0.07911003
Degrader_312_minus_Stable_223,0.07907605
Degrader_810_minus_Stable_871,0.078979984
Gene_GABRG3,0.07897336
Degrader_1492_minus_Stable_102,0.07896168
Degrader_690_minus_Stable_142,0.07894956
Degrader_206_minus_Stable_1235,0.078792736
Degrader_996_minus_Stable_249,0.07869347
Degrader_1383_minus_Stable_178,0.07866547
Gene_IL6,0.07861332
Degrader_297_minus_Stable_1429,0.07839503
Degrader_1383_minus_Stable_1204,0.07836276
Gene_RP11-434E6.4,0.07824555
Degrader_1444_minus_Stable_1128,0.078244045
Degrader_616_minus_Stable_1128,0.07817543
Degrader_1015_minus_Stable_871,0.078117244
Gene_GOLGA6L3,0.07807038
Degrader_134_minus_Stable_1128,0.07805643
Degrader_810_minus_Stable_1204,0.07797255
Gene_RP11-261C10.7,0.07785107
Degrader_663_minus_Stable_776,0.07779621
Gene_RP11-15E1.6,0.07755624
Degrader_507_minus_Stable_1422,0.07732331
Degrader_737_minus_Stable_289,0.077262506
Degrader_765_minus_Stable_1161,0.077155516
Degrader_1291_minus_Stable_142,0.07712686
Gene_RXFP2,0.076934114
Degrader_1304_minus_Stable_34,0.07692775
Degrader_574_minus_Stable_365,0.07688915
Degrader_350_minus_Stable_109,0.07687364
Gene_RP11-259G18.3,0.07666392
Gene_CXCL11,0.07664189
Degrader_720_minus_Stable_365,0.07663009
Degrader_891_minus_Stable_109,0.076619826
Gene_CFHR4,0.0765278
Degrader_312_minus_Stable_933,0.076448075
Gene_AF127936.3,0.07641887
Gene_RP11-356C4.5,0.07640545
Degrader_574_minus_Stable_933,0.076146185
Degrader_737_minus_Stable_1235,0.07605101
Degrader_1173_minus_Stable_142,0.07601688
Degrader_1001_minus_Stable_797,0.07579324
Gene_CLEC12B,0.07573053
Gene_IGLV7-43,0.07566993
Degrader_123_minus_Stable_102,0.075570256
Degrader_1173_minus_Stable_9,0.07552975
Gene_CCT7P2,0.07551402
Gene_CASP14,0.075440735
Degrader_989_minus_Stable_465,0.0753728
Degrader_405_minus_Stable_551,0.07531502
Degrader_511_minus_Stable_249,0.0752934
Degrader_557_minus_Stable_797,0.07527383
Gene_XIST,0.07513945
Degrader_1015_minus_Stable_1235,0.075075865
Degrader_557_minus_Stable_249,0.07498115
Gene_RP1-140K8.5,0.07481207
Degrader_466_minus_Stable_1235,0.07480041
Gene_MRGPRX2,0.07464918
Degrader_957_minus_Stable_34,0.074612804
Degrader_245_minus_Stable_289,0.074576676
Gene_KLK1,0.07456841
Gene_MYF6,0.07447755
Gene_CITF22-49D8.1,0.074421614
Gene_IGHV4-39,0.07440175
Gene_PGA5,0.07438568
Degrader_1150_minus_Stable_1161,0.074026294
Degrader_996_minus_Stable_1422,0.07396247
Degrader_134_minus_Stable_138,0.07391823
Gene_RP11-138I17.1,0.07387198
Degrader_459_minus_Stable_1429,0.07378423
Gene_RP11-32B5.8,0.07374146
Degrader_1486_minus_Stable_1226,0.073717654
Degrader_1001_minus_Stable_1161,0.07371017
Degrader_989_minus_Stable_142,0.07370238
Degrader_664_minus_Stable_223,0.073700935
Gene_IGFN1,0.07364744
Gene_SNX31,0.07364484
Degrader_996_minus_Stable_797,0.07357614
Degrader_664_minus_Stable_178,0.07355466
Degrader_1015_minus_Stable_142,0.073553406
Degrader_1015_minus_Stable_365,0.073524795
Degrader_409_minus_Stable_138,0.07350847
Degrader_891_minus_Stable_1128,0.0733311
Degrader_350_minus_Stable_223,0.07324165
Degrader_510_minus_Stable_289,0.073227234
Degrader_350_minus_Stable_249,0.073200166
Degrader_1150_minus_Stable_797,0.07317546
Degrader_664_minus_Stable_1220,0.073014535
Gene_NLGN4Y,0.0728869
Degrader_466_minus_Stable_34,0.07283731
Degrader_350_minus_Stable_102,0.07279855
Gene_ADIPOQ,0.07279012
Degrader_920_minus_Stable_465,0.072724015
Degrader_511_minus_Stable_289,0.07270175
Gene_ADH4,0.072691515
Degrader_123_minus_Stable_933,0.07264924
Degrader_134_minus_Stable_178,0.07248469
Degrader_1150_minus_Stable_278,0.0724715
Degrader_297_minus_Stable_797,0.07240704
Gene_APOA4,0.072373904
Degrader_1168_minus_Stable_1422,0.07235064
Gene_RP6-91H8.5,0.072089545
Gene_SNX18P13,0.07200145
Gene_RP11-542F9.1,0.07167746
Degrader_1444_minus_Stable_1422,0.07166424
Degrader_616_minus_Stable_19,0.07164949
Gene_SUPT20HL1,0.071609855
Degrader_377_minus_Stable_807,0.071415216
Gene_CTA-315H11.2,0.07137548
Gene_IGLV3-19,0.071319096
Gene_SYT13,0.07128385
Degrader_690_minus_Stable_34,0.071273595
Degrader_978_minus_Stable_249,0.0712514
Gene_VSTM2A,0.07117458
Degrader_731_minus_Stable_19,0.07116304
Degrader_1291_minus_Stable_244,0.07115383
Degrader_775_minus_Stable_138,0.07110537
Degrader_1492_minus_Stable_1128,0.070922755
Gene_CH507-210P18.3,0.07088093
Gene_GREM1,0.07075204
Gene_EDN3,0.07069933
Degrader_55_minus_Stable_102,0.07051681
Degrader_891_minus_Stable_289,0.07050221
Gene_EIF2AP4,0.07043059
Gene_IGLV3-25,0.07030441
Degrader_245_minus_Stable_178,0.07028366
Gene_IGHM,0.07020465
Degrader_955_minus_Stable_1146,0.07012958
Gene_MMP3,0.07009964
Gene_TTR,0.06988215
Degrader_663_minus_Stable_1128,0.06987674
Gene_CD163,0.06981225
Gene_IGHV1-18,0.06970538
Gene_SPRR2A,0.069688156
Gene_LINC01504,0.06968472
Gene_PFKFB1,0.069683075
Gene_AHRR,0.06958678
Degrader_1486_minus_Stable_551,0.0695419
Degrader_660_minus_Stable_244,0.06951117
Gene_DLX2,0.06939892
Degrader_891_minus_Stable_178,0.06938938
Gene_RP11-706O15.5,0.06912491
Degrader_731_minus_Stable_9,0.06908429
Gene_TTTY14,0.06905368
Gene_A4GNT,0.069050185
Degrader_898_minus_Stable_1235,0.069022864
Gene_ACTG2,0.06866627
Gene_FCN2,0.068640545
Degrader_1304_minus_Stable_1429,0.06855863
Degrader_297_minus_Stable_1235,0.06835994
Degrader_1139_minus_Stable_1235,0.06818772
Gene_SLC6A13,0.06818295
Degrader_169_minus_Stable_365,0.06810882
Gene_P2RY13,0.06798457
Gene_FMO1,0.067860514
Degrader_1164_minus_Stable_244,0.06775475
Degrader_1492_minus_Stable_278,0.06768975
Degrader_507_minus_Stable_465,0.067656316
Degrader_115_minus_Stable_365,0.06763931
Degrader_1304_minus_Stable_178,0.06762778
Degrader_1136_minus_Stable_551,0.06761341
Gene_CPNE4,0.06751026
Degrader_557_minus_Stable_1128,0.06739674
Degrader_377_minus_Stable_797,0.06735138
Gene_IGLC3,0.06728757
Gene_ANTXRL,0.0672467
Degrader_297_minus_Stable_776,0.067212306
Degrader_172_minus_Stable_797,0.06720165
Degrader_1444_minus_Stable_138,0.06712599
Gene_RP11-613E4.4,0.067090206
Degrader_664_minus_Stable_797,0.06705891
Degrader_409_minus_Stable_933,0.066964045
Gene_RP11-495K9.10,0.06686919
Gene_CALCR,0.06674145
Degrader_409_minus_Stable_244,0.066701576
Gene_FAM27C,0.066567294
Gene_PRM1,0.06653341
Gene_XCR1,0.06651487
Degrader_810_minus_Stable_109,0.066414766
Degrader_694_minus_Stable_365,0.06637275
Gene_RP11-958N24.2,0.066371955
Degrader_510_minus_Stable_807,0.06635907
Gene_MAP1LC3C,0.06630608
Gene_OLR1,0.06619641
Gene_RP11-83M16.4,0.06613962
Degrader_720_minus_Stable_138,0.066124916
Gene_AC144835.1,0.06612442
Gene_RP5-1017F8.2,0.06595932
Gene_CIDEC,0.06588086
Gene_DUSP13,0.06576949
Degrader_409_minus_Stable_551,0.06575008
Degrader_737_minus_Stable_1226,0.065678686
Gene_UTY,0.06567067
Degrader_115_minus_Stable_289,0.06561706
Gene_GXYLT1P5,0.06546827
Gene_FFAR1,0.065417625
Degrader_660_minus_Stable_776,0.065408945
Degrader_511_minus_Stable_933,0.06528066
Gene_CTD-3080P12.3,0.06499178
Degrader_350_minus_Stable_933,0.064984046
Gene_LINC01508,0.06496973
Degrader_124_minus_Stable_365,0.0647902
Degrader_350_minus_Stable_1204,0.06450329
Degrader_123_minus_Stable_551,0.06433843
Degrader_664_minus_Stable_1235,0.06427015
Degrader_660_minus_Stable_1146,0.064256206
Degrader_510_minus_Stable_1128,0.06424325
Gene_ANKRD26P1,0.06420052
Gene_F2RL3,0.06412033
Gene_RP11-527H14.4,0.06407625
Gene_TBC1D27,0.0640384
Degrader_1304_minus_Stable_551,0.06396375
Gene_ORM1,0.063827105
Degrader_1136_minus_Stable_1146,0.06368765
Degrader_663_minus_Stable_1204,0.063673064
Gene_HOXC12,0.06359513
Gene_PLIN4,0.063567355
Degrader_946_minus_Stable_933,0.06338355
Degrader_1157_minus_Stable_933,0.06337169
Degrader_557_minus_Stable_551,0.06334934
Gene_RP1-47M23.3,0.06334338
Gene_LINC00645,0.063306525
Degrader_134_minus_Stable_797,0.063237324
Gene_LINC00890,0.063225634
Gene_RP11-281P23.1,0.063152745
Degrader_377_minus_Stable_142,0.0630344
Degrader_507_minus_Stable_19,0.06290966
Degrader_74_minus_Stable_142,0.06289842
Degrader_1486_minus_Stable_797,0.062823206
Gene_PCDHB1,0.06267353
Degrader_312_minus_Stable_289,0.06261416
Gene_IGLV1-47,0.06255761
Degrader_1015_minus_Stable_776,0.062435582
Degrader_957_minus_Stable_933,0.062426396
Degrader_1486_minus_Stable_1128,0.062402915
Degrader_206_minus_Stable_178,0.062373772
Degrader_996_minus_Stable_1128,0.062342785
Gene_INSRR,0.06207976
Gene_FBLL1,0.062073793
Gene_RP11-71E19.2,0.062052526
Degrader_775_minus_Stable_1429,0.062022597
Degrader_720_minus_Stable_1220,0.062017754
Gene_PCDH8,0.061889473
Degrader_55_minus_Stable_278,0.06188203
Degrader_172_minus_Stable_109,0.061839875
Degrader_74_minus_Stable_9,0.061768137
Gene_CELA3B,0.06168363
Degrader_247_minus_Stable_102,0.06165748
Degrader_124_minus_Stable_551,0.061651926
Degrader_663_minus_Stable_289,0.06161581
Degrader_399_minus_Stable_933,0.061550282
Degrader_312_minus_Stable_1128,0.06151455
Gene_RP11-262H14.3,0.061494116
Gene_OR52K3P,0.06148964
Gene_RP11-414C23.1,0.061467458
Gene_TECRL,0.06135436
Degrader_619_minus_Stable_871,0.06134166
Gene_CRISP3,0.061236504
Degrader_1150_minus_Stable_933,0.06111563
Gene_SNCB,0.061054464
Gene_MUC13,0.060939994
Gene_IGHV1-24,0.060736053
Degrader_1015_minus_Stable_1128,0.060722686
Gene_IGKJ1,0.060695678
Degrader_557_minus_Stable_1204,0.060668383
Gene_TNFSF15,0.060527984
Gene_BX255923.2,0.060512953
Gene_BMS1P10,0.060477387
Degrader_829_minus_Stable_871,0.060473144
Degrader_442_minus_Stable_1422,0.060296666
Degrader_1486_minus_Stable_871,0.060245354
Degrader_1304_minus_Stable_289,0.060241323
Gene_KRT4,0.06019359
Gene_GPAT2P1,0.060141534
Degrader_493_minus_Stable_142,0.06005186
Degrader_247_minus_Stable_9,0.059959106
Degrader_811_minus_Stable_871,0.059903692
Degrader_442_minus_Stable_1235,0.059840884
Degrader_920_minus_Stable_278,0.059797436
Degrader_1033_minus_Stable_19,0.059663035
Gene_BLK,0.059605442
Degrader_74_minus_Stable_19,0.059563205
Degrader_694_minus_Stable_138,0.059556313
Degrader_187_minus_Stable_797,0.059519295
Gene_BCYRN1,0.05947806
Gene_LRRC55,0.059419423
Gene_JCHAIN,0.059407692
Gene_NPY,0.059306767
Gene_RP11-10L7.1,0.05928341
Degrader_172_minus_Stable_178,0.059255525
Degrader_74_minus_Stable_249,0.059192307
Gene_RP11-184M15.1,0.059080906
Degrader_1444_minus_Stable_178,0.058922864
Degrader_1150_minus_Stable_365,0.058912106
